Time	TSorb	T1Kpot	TSample	366x_Ch1	366x_Ch2	366y_Ch1	366y_Ch2	363x_Ch1	363x_Ch2	363y_Ch1	363y_Ch2	366freq	363freq
2109.6066625118256	33.99	4.2682	18.914	3.62845e-06	4.46097	1.4091e-06	0.867191	6.74653e-06	2.93752	-4.84291e-07	156.181	14.499	13.309
2110.400707960129	33.99	4.2678	18.915	3.62658e-06	4.45316	1.40444e-06	1.38282	6.7428e-06	2.88283	-4.80566e-07	155.696	14.499	13.309
2111.2077538967133	33.99	4.2682	18.912	3.62938e-06	4.41409	1.39606e-06	1.33595	6.74653e-06	2.82033	-4.71251e-07	155.915	14.499	13.309
2112.012800216675	33.99	4.2677	18.911	3.62938e-06	4.35159	1.39979e-06	1.54688	6.75026e-06	2.85158	-4.638e-07	156.126	14.499	13.309
2112.821846485138	33.99	4.2685	18.914	3.62845e-06	4.35941	1.39606e-06	1.44532	6.74653e-06	2.85158	-4.71251e-07	156.767	14.499	13.309
2113.6268923282623	33.99	4.2685	18.913	3.61541e-06	4.53909	1.38768e-06	1.03907	6.75398e-06	2.87502	-4.80566e-07	158.228	14.499	13.309
2114.419937610626	33.991	4.2684	18.916	3.61727e-06	4.36722	1.38023e-06	0.937504	6.75398e-06	2.90627	-4.71251e-07	156.767	14.499	13.309
2115.2289838790894	33.991	4.2679	18.915	3.62565e-06	4.36722	1.38395e-06	0.632816	6.75026e-06	2.93752	-4.73114e-07	155.321	14.499	13.309
2116.0300300121307	33.991	4.2685	18.915	3.62752e-06	4.35941	1.38302e-06	1.10157	6.75026e-06	2.90627	-4.69388e-07	155.845	14.499	13.309
2116.8280754089355	33.991	4.2681	18.911	3.62379e-06	4.34378	1.38861e-06	1.28907	6.75398e-06	2.90627	-4.76841e-07	156.384	14.499	13.309
2117.6311213970184	33.99	4.2683	18.913	3.63031e-06	4.28128	1.38395e-06	1.01563	6.75398e-06	2.84377	-4.84291e-07	157.173	14.499	13.309
2118.441167831421	33.99	4.2683	18.916	3.62845e-06	4.21097	1.38395e-06	1.10157	6.74653e-06	2.82033	-4.78703e-07	156.962	14.499	13.309
2119.254214286804	33.99	4.2682	18.916	3.63404e-06	4.27347	1.39047e-06	0.984379	6.7428e-06	2.85158	-4.80566e-07	156.36	14.499	13.309
2120.059260368347	33.991	4.2684	18.915	3.62565e-06	4.27347	1.39233e-06	0.796879	6.75026e-06	2.93752	-4.78703e-07	155.126	14.499	13.309
2120.863306283951	33.991	4.2684	18.912	3.62007e-06	4.28128	1.40258e-06	0.101563	6.73908e-06	2.88283	-4.73114e-07	155.321	14.499	13.309
2121.6733524799347	33.991	4.268	18.911	3.62286e-06	4.28909	1.3914e-06	0.273439	6.7428e-06	2.91408	-4.71251e-07	155.915	14.499	13.309
2122.467397928238	33.991	4.268	18.912	3.62565e-06	4.31253	1.38954e-06	1.1797	6.74653e-06	2.85158	-4.76841e-07	156.048	14.499	13.309
2123.274444103241	33.991	4.2684	18.914	3.62658e-06	4.34378	1.38954e-06	1.07032	6.76143e-06	2.9297	-4.60075e-07	155.204	14.499	13.309
2124.079490184784	33.991	4.2681	18.91	3.63217e-06	4.35159	1.40165e-06	0.953129	6.76516e-06	2.8672	-4.58213e-07	155.118	14.499	13.309
2124.8945367336273	33.991	4.2682	18.914	3.63497e-06	4.35941	1.40817e-06	1.18751	6.75026e-06	2.90627	-4.65663e-07	154.673	14.499	13.309
2125.68058180809	33.991	4.2679	18.913	3.63124e-06	4.42191	1.40724e-06	1.0547	6.75398e-06	2.9297	-4.67526e-07	154.751	14.499	13.309
2126.4846279621124	33.991	4.2687	18.913	3.62845e-06	4.36722	1.41003e-06	0.726566	6.75026e-06	2.93752	-4.76841e-07	155.72	14.499	13.309
2127.2906737327576	33.991	4.2689	18.914	3.62845e-06	4.35941	1.41375e-06	0.453127	6.76143e-06	2.89845	-4.82429e-07	156.267	14.499	13.309
2128.0917196273804	33.991	4.2689	18.915	3.6331e-06	4.44534	1.41655e-06	0.804691	6.75398e-06	2.90627	-4.84291e-07	156.509	14.499	13.309
2128.9027659893036	33.991	4.2678	18.912	3.63031e-06	4.44534	1.40724e-06	1.60157	6.75026e-06	2.96095	-4.78703e-07	155.954	14.499	13.309
2129.7118124961853	33.991	4.2679	18.912	3.63124e-06	4.38284	1.38954e-06	1.26563	6.7428e-06	3.02345	-4.76841e-07	156.212	14.499	13.309
2130.5138580799103	33.992	4.2682	18.911	3.62845e-06	4.28128	1.36626e-06	0.859379	6.73908e-06	2.88283	-4.76841e-07	157.157	14.499	13.309
2131.309903860092	33.991	4.2685	18.911	3.62845e-06	4.25003	1.36719e-06	0.976566	6.7428e-06	2.85158	-4.71251e-07	155.743	14.499	13.309
2132.1109495162964	33.991	4.2685	18.912	3.63124e-06	4.22659	1.38954e-06	1.26563	6.75026e-06	2.90627	-4.76841e-07	155.978	14.499	13.309
2132.9069950580597	33.991	4.2684	18.915	3.62845e-06	4.34378	1.40444e-06	0.898441	6.75398e-06	2.87502	-4.78703e-07	156.454	14.499	13.309
2133.7100410461426	33.992	4.2682	18.916	3.62658e-06	4.45316	1.38861e-06	0.851566	6.7428e-06	2.9922	-4.73114e-07	156.673	14.499	13.309
2134.516087293625	33.991	4.2686	18.913	3.62379e-06	4.40628	1.38116e-06	0.664066	6.76143e-06	2.98439	-4.69388e-07	156.353	14.499	13.309
2135.3221333026886	33.992	4.2682	18.914	3.62658e-06	4.34378	1.38861e-06	1.28907	6.76143e-06	2.96095	-4.76841e-07	156.212	14.499	13.309
2136.139179944992	33.992	4.2681	18.916	3.63031e-06	4.40628	1.38395e-06	1.53907	6.7428e-06	3.04689	-4.74976e-07	156.235	14.499	13.309
2136.9422261714935	33.992	4.2679	18.912	3.62845e-06	4.43753	1.38488e-06	1.28907	6.75771e-06	2.82033	-4.76841e-07	155.306	14.499	13.309
2137.7362716197968	33.992	4.2679	18.913	3.62845e-06	4.43753	1.39327e-06	0.820316	6.75026e-06	2.76564	-4.74976e-07	155.063	14.499	13.309
2138.5383172035217	33.992	4.2682	18.916	3.62565e-06	4.35941	1.40351e-06	0.812504	6.75771e-06	2.6797	-4.73114e-07	155.993	14.499	13.309
2139.3433632850647	33.992	4.2682	18.914	3.62658e-06	4.39066	1.40072e-06	0.789066	6.75026e-06	2.78908	-4.73114e-07	155.993	14.499	13.309
2140.1504094600677	33.991	4.2681	18.916	3.62379e-06	4.34378	1.3942e-06	0.953129	6.7428e-06	2.88283	-4.76841e-07	155.548	14.499	13.309
2140.944454908371	33.991	4.2681	18.913	3.62752e-06	4.34378	1.3914e-06	0.765629	6.73908e-06	2.96877	-4.76841e-07	156.142	14.499	13.309
2141.7575013637543	33.991	4.2681	18.912	3.6331e-06	4.35159	1.40072e-06	0.789066	6.73535e-06	2.89064	-4.73114e-07	155.993	14.499	13.309
2142.559547185898	33.992	4.2685	18.913	3.6359e-06	4.41409	1.39047e-06	0.929691	6.73535e-06	2.94533	-4.76841e-07	156.548	14.499	13.309
2143.3525924682617	33.992	4.2685	18.917	3.62379e-06	4.39066	1.38675e-06	1.45313	6.73163e-06	2.94533	-4.76841e-07	156.478	14.499	13.309
2144.1536383628845	33.992	4.2684	18.914	3.62845e-06	4.28128	1.38582e-06	1.15626	6.73535e-06	2.9922	-4.74976e-07	155.728	14.499	13.309
2144.957684278488	33.992	4.2688	18.914	3.63217e-06	4.32816	1.39327e-06	0.898441	6.74653e-06	2.96877	-4.80566e-07	155.368	14.499	13.309
2145.765730381012	33.992	4.2689	18.912	3.62379e-06	4.35159	1.39606e-06	0.734379	6.75771e-06	2.90627	-4.78703e-07	155.954	14.499	13.309
2146.5727767944336	33.992	4.2685	18.914	3.62938e-06	4.41409	1.3914e-06	1.06251	6.75771e-06	2.84377	-4.67526e-07	155.767	14.499	13.309
2147.3948237895966	33.992	4.2687	18.913	3.62658e-06	4.49222	1.38954e-06	0.546879	6.73163e-06	2.7422	-4.52625e-07	154.704	14.499	13.309
2148.2228710651398	33.992	4.2688	18.918	3.62845e-06	4.40628	1.40165e-06	0.898441	6.74653e-06	2.85158	-4.58213e-07	155.47	14.499	13.309
2149.0329174995422	33.992	4.2683	18.917	3.6331e-06	4.28909	1.39885e-06	1.22657	6.75398e-06	2.87502	-4.67526e-07	155.931	14.499	13.309
2149.8399636745453	33.992	4.268	18.916	3.63124e-06	4.29691	1.4091e-06	1.29688	6.76888e-06	2.9297	-4.73114e-07	155.993	14.499	13.309
2150.651010274887	33.992	4.2682	18.915	3.62658e-06	4.42972	1.4063e-06	0.867191	6.76143e-06	2.84377	-4.69388e-07	156.009	14.499	13.309
2151.463056564331	33.992	4.2686	18.916	3.62752e-06	4.37503	1.4063e-06	0.835941	6.75771e-06	2.71095	-4.78703e-07	156.79	14.499	13.309
2152.2741029262543	33.992	4.2689	18.913	3.62379e-06	4.32816	1.39047e-06	0.742191	6.75398e-06	2.73439	-4.76841e-07	157.157	14.499	13.309
2153.092149734497	33.992	4.2683	18.915	3.62286e-06	4.28909	1.38675e-06	1.10157	6.7428e-06	2.76564	-4.78703e-07	157.134	14.499	13.309
2153.8961956501007	33.992	4.269	18.915	3.62752e-06	4.33597	1.38675e-06	1.10157	6.75026e-06	2.90627	-4.74976e-07	156.063	14.499	13.309
2154.7012417316437	33.992	4.2688	18.916	3.62565e-06	4.34378	1.39606e-06	1.03126	6.75398e-06	2.87502	-4.69388e-07	155.673	14.499	13.309
2155.5092878341675	33.992	4.2684	18.916	3.61913e-06	4.24222	1.39047e-06	1.12501	6.7428e-06	2.93752	-4.73114e-07	155.993	14.499	13.309
2156.309333562851	33.992	4.2681	18.916	3.621e-06	4.21878	1.39233e-06	1.50001	6.75771e-06	2.96095	-4.69388e-07	155.845	14.499	13.309
2157.1063792705536	33.992	4.2684	18.914	3.6182e-06	4.28909	1.39513e-06	1.08595	6.76143e-06	3.04689	-4.80566e-07	156.196	14.499	13.309
2157.9144253730774	33.992	4.2683	18.915	3.62658e-06	4.31253	1.39979e-06	0.757816	6.75771e-06	2.9297	-4.78703e-07	156.29	14.499	13.309
2158.7214715480804	33.992	4.2683	18.915	3.63404e-06	4.27347	1.40258e-06	0.812504	6.75026e-06	2.9922	-4.76841e-07	156.313	14.499	13.309
2159.531517982483	33.993	4.2678	18.916	3.63217e-06	4.47659	1.40165e-06	0.375002	6.75398e-06	2.9922	-4.80566e-07	156.532	14.499	13.309
2160.3415644168854	33.992	4.2682	18.913	3.62845e-06	4.34378	1.38768e-06	0.460939	6.7428e-06	2.85158	-4.76841e-07	155.978	14.499	13.309
2161.1556107997894	33.993	4.268	18.913	3.62752e-06	4.32816	1.3914e-06	1.09376	6.75771e-06	2.84377	-4.76841e-07	155.72	14.499	13.309
2161.965657234192	33.993	4.2678	18.914	3.62658e-06	4.39847	1.39513e-06	1.22657	6.76888e-06	2.8672	-4.80566e-07	156.196	14.499	13.309
2162.7717032432556	33.992	4.268	18.915	3.6182e-06	4.46097	1.39047e-06	1.00782	6.76143e-06	2.96095	-4.78703e-07	156.29	14.499	13.309
2163.583749771118	33.992	4.2681	18.917	3.62845e-06	4.42972	1.39699e-06	1.31251	6.75026e-06	3.07033	-4.73114e-07	156.157	14.499	13.309
2164.404796600342	33.992	4.2681	18.917	3.62752e-06	4.35941	1.40165e-06	0.703129	6.75398e-06	3.02345	-4.73114e-07	156.157	14.499	13.309
2165.2208433151245	33.993	4.268	18.916	3.621e-06	4.44534	1.41003e-06	0.617191	6.75771e-06	2.9922	-4.78703e-07	156.29	14.499	13.309
2166.0248894691467	33.993	4.2681	18.913	3.63217e-06	4.32034	1.41375e-06	0.726566	6.75398e-06	3.04689	-4.73114e-07	155.485	14.499	13.309
2166.8309354782104	33.993	4.2681	18.913	3.63497e-06	4.38284	1.41189e-06	0.968754	6.75398e-06	2.87502	-4.71251e-07	155.243	14.499	13.309
2167.6349816322327	33.993	4.2677	18.915	3.62845e-06	4.46878	1.40817e-06	1.00001	6.76143e-06	2.84377	-4.69388e-07	155.329	14.499	13.309
2168.441027402878	33.993	4.2683	18.914	3.62658e-06	4.41409	1.40351e-06	0.132813	6.74653e-06	2.88283	-4.71251e-07	155.743	14.499	13.309
2169.235072851181	33.993	4.2678	18.915	3.63031e-06	4.35159	1.40724e-06	0.265627	6.75026e-06	2.90627	-4.73114e-07	156.329	14.499	13.309
2170.052119731903	33.993	4.2685	18.916	3.62845e-06	4.34378	1.4091e-06	1.03126	6.7428e-06	2.93752	-4.61938e-07	156.571	14.499	13.309
2170.859165906906	33.993	4.2684	18.914	3.62286e-06	4.42191	1.39792e-06	1.19532	6.73163e-06	2.94533	-4.61938e-07	154.681	14.499	13.309
2171.666212081909	33.993	4.268	18.914	3.62845e-06	4.41409	1.39047e-06	0.875004	6.7428e-06	2.93752	-4.65663e-07	155.173	14.499	13.309
2172.470257997513	33.993	4.2679	18.916	3.6331e-06	4.35941	1.39233e-06	1.1172	6.74653e-06	2.93752	-4.71251e-07	156.259	14.499	13.309
2173.277304172516	33.993	4.2683	18.916	3.62938e-06	4.43753	1.39047e-06	1.28907	6.75398e-06	2.96095	-4.74976e-07	157.087	14.499	13.309
2174.084350347519	33.993	4.2681	18.913	3.62379e-06	4.44534	1.38675e-06	1.45313	6.76143e-06	2.9297	-4.61938e-07	155.876	14.499	13.309
2175.713443517685	33.993	4.2689	18.914	3.63124e-06	4.47659	1.38582e-06	0.875004	6.7428e-06	2.91408	-4.78703e-07	157.478	14.499	13.309
2176.5214898586273	33.993	4.2684	18.919	3.62752e-06	4.44534	1.38395e-06	1.46095	6.75026e-06	2.90627	-4.82429e-07	157.782	14.499	13.309
2177.3235354423523	33.993	4.2686	18.916	3.62193e-06	4.37503	1.38582e-06	1.39845	6.75026e-06	2.93752	-4.78703e-07	156.618	14.499	13.309
2178.1335818767548	33.994	4.2682	18.913	3.61355e-06	4.36722	1.39047e-06	1.56251	6.75026e-06	2.96095	-4.78703e-07	156.454	14.499	13.309
2178.9436280727386	33.993	4.2688	18.915	3.61913e-06	4.23441	1.3914e-06	1.23438	6.76143e-06	2.9297	-4.84291e-07	156.673	14.499	13.309
2179.752674341202	33.993	4.269	18.915	3.621e-06	4.21097	1.38954e-06	1.00782	6.75771e-06	2.9922	-4.82429e-07	156.931	14.499	13.309
2180.571721315384	33.993	4.2689	18.915	3.62752e-06	4.23441	1.40258e-06	0.703129	6.75026e-06	2.78908	-4.80566e-07	156.696	14.499	13.309
2181.3817677497864	33.994	4.2686	18.915	3.62565e-06	4.24222	1.39699e-06	0.460939	6.75771e-06	2.78908	-4.73114e-07	155.657	14.499	13.309
2182.1888139247894	33.994	4.2678	18.914	3.62845e-06	4.18753	1.39792e-06	0.515629	6.75026e-06	2.93752	-4.76841e-07	155.306	14.499	13.309
2182.994859933853	33.994	4.2682	18.913	3.62845e-06	4.26566	1.40351e-06	0.843754	6.74653e-06	3.02345	-4.74976e-07	155.563	14.499	13.309
2183.8049063682556	33.994	4.2685	18.915	3.63124e-06	4.33597	1.40258e-06	0.953129	6.75026e-06	2.93752	-4.82429e-07	156.103	14.499	13.309
2184.606952190399	33.994	4.2677	18.912	3.6331e-06	4.47659	1.39792e-06	0.820316	6.75026e-06	2.76564	-4.82429e-07	156.103	14.499	13.309
2185.4239988327026	33.993	4.2684	18.915	3.62845e-06	4.40628	1.40444e-06	0.898441	6.75398e-06	2.9297	-4.73114e-07	155.821	14.499	13.309
2186.232045173645	33.993	4.2681	18.916	3.61913e-06	4.41409	1.39606e-06	0.593754	6.7428e-06	3.07814	-4.76841e-07	156.892	14.499	13.309
2187.031090736389	33.994	4.2688	18.913	3.62472e-06	4.39847	1.3914e-06	0.601566	6.71673e-06	3.09377	-4.80566e-07	155.696	14.499	13.309
2187.830136537552	33.994	4.2686	18.913	3.62472e-06	4.38284	1.39606e-06	0.273439	6.70183e-06	3.46877	-4.73114e-07	154.985	14.499	13.309
2188.6391830444336	33.994	4.2682	18.914	3.61913e-06	4.40628	1.39979e-06	0.593754	6.73163e-06	3.25783	-4.638e-07	155.438	14.499	13.309
2189.4432287216187	33.994	4.2681	18.914	3.61634e-06	4.36722	1.40444e-06	0.703129	6.75026e-06	3.02345	-4.73114e-07	155.821	14.499	13.309
2190.262275695801	33.993	4.268	18.917	3.61913e-06	4.39847	1.41096e-06	1.13282	6.75026e-06	2.90627	-4.74976e-07	156.063	14.499	13.309
2191.073322057724	33.994	4.2682	18.918	3.62752e-06	4.57034	1.40072e-06	1.10938	6.75771e-06	2.76564	-4.60075e-07	155.798	14.499	13.309
2191.883368253708	33.994	4.2688	18.923	3.62379e-06	4.47659	1.40258e-06	0.734379	6.7428e-06	2.88283	-4.65663e-07	155.173	14.499	13.309
2192.68541431427	33.994	4.2687	18.917	3.62658e-06	4.39066	1.38954e-06	0.460939	6.75026e-06	2.90627	-4.74976e-07	156.407	14.499	13.309
2193.495460510254	33.994	4.2685	18.918	3.63124e-06	4.26566	1.3942e-06	0.679691	6.76516e-06	2.96095	-4.638e-07	157.517	14.499	13.309
2194.308506965637	33.994	4.2679	18.917	3.63776e-06	4.16409	1.39979e-06	0.953129	6.7428e-06	2.88283	-4.61938e-07	156.743	14.499	13.309
2195.1335542201996	33.994	4.2686	18.917	3.64521e-06	4.27347	1.39047e-06	1.34376	6.73908e-06	2.68752	-4.71251e-07	156.938	14.499	13.309
2195.9316000938416	33.994	4.2689	18.915	3.63776e-06	4.28128	1.39513e-06	0.875004	6.75771e-06	2.76564	-4.78703e-07	155.626	14.499	13.309
2196.744646549225	33.995	4.2689	18.919	3.63404e-06	4.27347	1.39885e-06	0.539066	6.75398e-06	2.78908	-4.80566e-07	156.196	14.499	13.309
2197.536691904068	33.994	4.2685	18.916	3.62845e-06	4.39066	1.4091e-06	0.867191	6.75026e-06	2.71095	-4.74976e-07	155.563	14.499	13.309
2198.330737352371	33.994	4.2684	18.918	3.62845e-06	4.25003	1.40351e-06	1.21876	6.7428e-06	2.79689	-4.65663e-07	155.517	14.499	13.309
2199.1177821159363	33.994	4.2683	18.916	3.62379e-06	4.32034	1.39792e-06	1.46876	6.75026e-06	3.04689	-4.73114e-07	157.009	14.499	13.309
2199.9118275642395	33.994	4.268	18.916	3.62845e-06	4.27347	1.39233e-06	1.20313	6.75398e-06	3.12502	-4.76841e-07	156.212	14.499	13.309
2200.7118735313416	33.995	4.2681	18.918	3.62193e-06	4.36722	1.3914e-06	0.820316	6.75026e-06	3.41408	-4.80566e-07	156.024	14.499	13.309
2201.501918554306	33.995	4.2681	18.918	3.61913e-06	4.23441	1.39327e-06	0.601566	6.7428e-06	3.02345	-4.65663e-07	153.837	14.499	13.309
2202.26496219635	33.995	4.2682	18.913	3.61727e-06	4.32816	1.40258e-06	0.648441	6.75026e-06	2.96095	-4.74976e-07	155.563	14.499	13.309
2203.052006959915	33.995	4.2681	18.916	3.61727e-06	4.49222	1.42214e-06	0.882816	6.75026e-06	2.9922	-4.74976e-07	156.063	14.499	13.309
2203.8360521793365	33.995	4.2684	18.916	3.62379e-06	4.34378	1.4091e-06	1.08595	6.75026e-06	2.93752	-4.78703e-07	155.954	14.499	13.309
2204.6340975761414	33.995	4.2683	18.918	3.62658e-06	4.31253	1.40258e-06	1.21876	6.74653e-06	2.85158	-4.65663e-07	154.837	14.499	13.309
2205.4321434497833	33.995	4.2689	18.914	3.63683e-06	4.33597	1.39513e-06	1.22657	6.74653e-06	2.76564	-4.67526e-07	155.423	14.499	13.309
2206.221188545227	33.995	4.2685	18.917	3.63497e-06	4.39066	1.41096e-06	0.671879	6.7428e-06	2.85158	-4.71251e-07	155.915	14.499	13.309
2206.9982330799103	33.995	4.2686	18.92	3.63869e-06	4.35159	1.40537e-06	0.429689	6.75398e-06	2.87502	-4.61938e-07	155.017	14.499	13.309
2207.7742772102356	33.995	4.2685	18.919	3.6359e-06	4.41409	1.40165e-06	0.539066	6.75398e-06	2.9297	-4.58213e-07	155.47	14.499	13.309
2208.572322845459	33.995	4.2687	18.919	3.6331e-06	4.50784	1.40258e-06	0.789066	6.75398e-06	2.96095	-4.61938e-07	156.048	14.499	13.309
2209.356367826462	33.995	4.2684	18.919	3.62658e-06	4.35941	1.39327e-06	0.851566	6.75026e-06	2.93752	-4.65663e-07	156.54	14.499	13.309
2210.150413274765	33.995	4.2679	18.916	3.62565e-06	4.20316	1.39047e-06	0.984379	6.75026e-06	2.9922	-4.74976e-07	156.743	14.499	13.309
2210.941458463669	33.995	4.2681	18.916	3.63404e-06	4.25784	1.3914e-06	1.09376	6.74653e-06	3.07814	-4.89879e-07	157.72	14.499	13.309
2211.7165026664734	33.995	4.2683	18.92	3.63683e-06	4.28909	1.38861e-06	0.796879	6.76516e-06	2.9297	-4.91742e-07	157.782	14.499	13.309
2212.4895470142365	33.995	4.2686	18.919	3.62658e-06	4.31253	1.40165e-06	0.539066	6.76888e-06	2.89845	-4.78703e-07	156.962	14.499	13.309
2213.2725918293	33.995	4.2674	18.916	3.62938e-06	4.26566	1.4063e-06	0.867191	6.76143e-06	2.98439	-4.73114e-07	155.993	14.499	13.309
2214.052636384964	33.995	4.2678	18.918	3.63124e-06	4.28128	1.40817e-06	1.2422	6.75026e-06	2.78908	-4.69388e-07	155.501	14.499	13.309
2214.8426814079285	33.995	4.2678	18.919	3.62752e-06	4.26566	1.40258e-06	1.08595	6.75026e-06	2.85158	-4.73114e-07	155.321	14.499	13.309
2215.622726202011	33.995	4.2681	18.919	3.62379e-06	4.23441	1.40258e-06	1.00782	6.75771e-06	2.90627	-4.73114e-07	155.993	14.499	13.309
2216.412771463394	33.995	4.2677	18.919	3.62193e-06	4.36722	1.40724e-06	1.08595	6.76516e-06	2.98439	-4.71251e-07	156.259	14.499	13.309
2217.2128171920776	33.995	4.268	18.921	3.621e-06	4.31253	1.40351e-06	0.617191	6.74653e-06	2.96877	-4.73114e-07	155.485	14.499	13.309
2218.0088624954224	33.995	4.2678	18.918	3.61727e-06	4.35941	1.39513e-06	0.734379	6.73908e-06	2.96877	-4.73114e-07	155.485	14.499	13.309
2218.794907808304	33.995	4.2683	18.918	3.621e-06	4.26566	1.3942e-06	1.1172	6.7428e-06	2.93752	-4.76841e-07	156.313	14.499	13.309
2219.5879530906677	33.995	4.2681	18.922	3.61913e-06	4.26566	1.39606e-06	0.710941	6.73908e-06	2.91408	-4.73114e-07	156.673	14.499	13.309
2220.378998041153	33.995	4.268	18.919	3.62472e-06	4.35159	1.38861e-06	0.765629	6.7428e-06	2.91408	-4.80566e-07	157.54	14.499	13.309
2221.156042575836	33.995	4.2684	18.92	3.62752e-06	4.37503	1.40351e-06	1.13282	6.73908e-06	2.94533	-4.78703e-07	156.454	14.499	13.309
2221.91708612442	33.995	4.2683	18.917	3.63217e-06	4.41409	1.39699e-06	1.25001	6.74653e-06	3.04689	-4.71251e-07	155.579	14.499	13.309
2222.7061314582825	33.995	4.2687	18.917	3.63497e-06	4.39847	1.38861e-06	1.47657	6.76143e-06	2.98439	-4.80566e-07	155.368	14.499	13.309
2223.4971764087677	33.995	4.2683	18.918	3.6359e-06	4.34378	1.38861e-06	1.21095	6.76516e-06	2.84377	-4.73114e-07	156.501	14.499	13.309
2224.2872219085693	33.995	4.2688	18.915	3.63031e-06	4.46097	1.38954e-06	0.875004	6.76888e-06	2.75783	-4.69388e-07	156.696	14.499	13.309
2225.0632662773132	33.995	4.2687	18.917	3.6331e-06	4.38284	1.3942e-06	0.710941	6.7428e-06	2.82033	-4.61938e-07	155.36	14.499	13.309
2225.848311185837	33.995	4.2683	18.917	3.6331e-06	4.29691	1.38861e-06	0.632816	6.73535e-06	2.7422	-4.76841e-07	155.642	14.499	13.309
2226.6463565826416	33.995	4.2687	18.917	3.63683e-06	4.33597	1.39606e-06	0.460939	6.7428e-06	2.85158	-4.78703e-07	156.126	14.499	13.309
2227.4314017295837	33.996	4.2685	18.917	3.62845e-06	4.35941	1.40444e-06	0.406252	6.73535e-06	3.08595	-4.73114e-07	155.321	14.499	13.309
2228.230447292328	33.996	4.2683	18.917	3.62658e-06	4.39847	1.40258e-06	0.867191	6.7428e-06	3.02345	-4.74976e-07	155.399	14.499	13.309
2228.995491027832	33.996	4.2686	18.915	3.62845e-06	4.30472	1.4063e-06	1.29688	6.7279e-06	3.0547	-4.69388e-07	155.673	14.499	13.309
2229.785536289215	33.996	4.2684	18.918	3.62845e-06	4.34378	1.39233e-06	1.25782	6.7279e-06	2.94533	-4.60075e-07	155.204	14.499	13.309
2230.5625805854797	33.996	4.2691	18.92	3.62565e-06	4.46878	1.39327e-06	1.17188	6.73908e-06	2.94533	-4.61938e-07	155.017	14.499	13.309
2231.347625732422	33.996	4.2682	18.917	3.62565e-06	4.46878	1.39606e-06	1.28126	6.76143e-06	2.89845	-4.61938e-07	154.681	14.499	13.309
2232.1456713676453	33.996	4.2689	18.921	3.62845e-06	4.39066	1.39979e-06	1.44532	6.76516e-06	2.9297	-4.61938e-07	156.048	14.499	13.309
2232.9747185707092	33.996	4.2687	18.918	3.62379e-06	4.31253	1.40351e-06	1.35938	6.75398e-06	2.90627	-4.67526e-07	156.274	14.499	13.309
2233.794765472412	33.996	4.2692	18.919	3.61727e-06	4.32816	1.39699e-06	1.31251	6.75026e-06	2.76564	-4.78703e-07	156.454	14.499	13.309
2234.6028118133545	33.996	4.2683	18.919	3.62472e-06	4.42191	1.39513e-06	1.1172	6.7428e-06	2.82033	-4.76841e-07	157.157	14.499	13.309
2235.404857635498	33.996	4.2687	18.917	3.63404e-06	4.42972	1.3914e-06	1.14845	6.75026e-06	2.65627	-4.76841e-07	156.142	14.499	13.309
2236.212903738022	33.996	4.2683	18.919	3.62845e-06	4.44534	1.38768e-06	1.07032	6.74653e-06	2.78908	-4.76841e-07	156.985	14.499	13.309
2236.991948366165	33.996	4.2683	18.917	3.62845e-06	4.33597	1.39047e-06	0.984379	6.75026e-06	3.13283	-4.73114e-07	156.157	14.499	13.309
2237.8179955482483	33.996	4.2687	18.92	3.6359e-06	4.28909	1.39513e-06	0.242188	6.75026e-06	3.02345	-4.78703e-07	155.29	14.499	13.309
2238.594039916992	33.996	4.2687	18.917	3.62193e-06	4.37503	1.39513e-06	0.210938	6.74653e-06	2.90627	-4.80566e-07	155.368	14.499	13.309
2239.4000861644745	33.996	4.2685	18.919	3.62379e-06	4.42191	1.39513e-06	0.789066	6.75026e-06	2.87502	-4.74976e-07	156.571	14.499	13.309
2240.2201330661774	33.996	4.2678	18.921	3.63031e-06	4.34378	1.38954e-06	1.34376	6.7428e-06	2.85158	-4.74976e-07	157.087	14.499	13.309
2241.024178981781	33.996	4.2682	18.916	3.62938e-06	4.39066	1.3914e-06	0.929691	6.7428e-06	2.93752	-4.73114e-07	155.993	14.499	13.309
2241.835225582123	33.996	4.2685	18.917	3.62845e-06	4.50003	1.40351e-06	0.320314	6.74653e-06	3.02345	-4.638e-07	155.095	14.499	13.309
2242.650272130966	33.996	4.2684	18.918	3.6331e-06	4.46878	1.38582e-06	0.773441	6.71673e-06	2.94533	-4.73114e-07	155.149	14.499	13.309
2243.4573183059692	33.996	4.2682	18.918	3.6359e-06	4.44534	1.39513e-06	0.789066	6.6981e-06	3.01564	-4.76841e-07	156.72	14.499	13.309
2244.2633645534515	33.996	4.2683	18.921	3.6359e-06	4.36722	1.39979e-06	0.867191	6.71673e-06	2.94533	-4.80566e-07	156.868	14.499	13.309
2245.070410490036	33.997	4.2683	18.918	3.6359e-06	4.26566	1.3914e-06	0.742191	6.73163e-06	2.92189	-4.86154e-07	157.079	14.499	13.309
2245.8744564056396	33.996	4.2684	18.916	3.62472e-06	4.32816	1.39513e-06	0.734379	6.75026e-06	2.93752	-4.80566e-07	156.696	14.499	13.309
