time,abs_time,platform_position,is_rotating,F_1,V1_R,V1_theta,V1_X,V1_Y,Vout_1,F_2,V2_R,V2_theta,V2_X,V2_Y,Vout_2,F_3,V3_R,V3_theta,V3_X,V3_Y,Vout_3,F_4,V4_R,V4_theta,V4_X,V4_Y,Vout_4,control_time,Vti-Pressure,AirlockPressure,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,Hanalog,H1,H2,SP1,SP2,Magnet_magnet_field,Magnet_output_field
1118.121877,1723640182.209805,0,0,212.007,7.25388e-07,114.786,-3.041045984223301e-07,6.585652160282938e-07,0.004,212.0,1.90736e-06,26.562,1.706040069346459e-06,8.529064728235619e-07,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394346.969842,4.286132025299594e-05,-7.645578707859249,35.376,34.34,3.11,2.945,3.065,2.987,5.697,3.035,296.79,0.0,1.2859,0.011772513568328001,12.8,0.0,296.8,300.0,0.0,0.0
1119.201714,1723640183.289642,0,0,212.002,4.67177e-07,-133.752,-3.230707746534594e-07,-3.37460551611316e-07,0.004,212.0,5.72208e-06,-26.562,5.118120208039377e-06,-2.5587194184706857e-06,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394348.079692,0.0008514574728906155,-7.6777938795389025,35.377,34.342,2.967,2.749,3.064,2.986,5.698,3.035,296.8,0.0,1.2857,0.011771923485570514,13.1,0.0,296.8,300.0,0.001,0.001
1120.291648,1723640184.379576,0,0,212.002,6.43082e-07,85.794,4.7165328564219775e-08,6.413500530174058e-07,0.004,212.0,1.90736e-06,-90.0,1.1679211594108476e-22,-1.90736e-06,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394349.129638,6.305678107310086e-05,-7.742224222813032,35.38,34.344,3.034,2.767,3.064,2.986,5.7,3.035,296.741,0.0,1.2857,0.011770162021656639,14.5,0.0,296.8,300.0,0.001,0.001
1121.361811,1723640185.449739,0,0,212.002,3.45522e-07,110.118,-1.1884391681470369e-07,3.2444040426577543e-07,0.004,212.0,1.90736e-06,-26.562,1.706040069346459e-06,-8.529064728235619e-07,0.004,322.189,9.53682e-07,-90.0,5.83961804352223e-23,-9.53682e-07,0.004,322.2,0.0,-45.0,0.0,-0.0,0.004,4394349.949801,0.002428221981972456,-8.386527649319552,35.369,34.338,3.134,2.929,3.065,2.987,5.698,3.035,296.818,0.0,1.2858,0.01177290519930593,12.3,0.0,296.8,300.0,0.0016,0.0016
1122.53174,1723640186.619668,0,0,212.002,2.21889e-07,60.798,1.082574529602085e-07,1.936880280233351e-07,0.004,212.0,0.0,90.0,0.0,0.0,0.004,322.189,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394351.059741,0.0008514574728906155,-7.484502849034848,35.373,34.339,3.039,2.899,3.064,2.986,5.698,3.035,296.894,0.0,1.2858,0.011775174203624696,12.1,0.0,296.8,300.0,0.0005,0.0005
1123.64167,1723640187.729598,0,0,212.002,3.4203e-07,-165.468,-3.310876568081268e-07,-8.582240039351052e-08,0.004,212.0,5.72208e-06,123.69,-3.1740332876657096e-06,4.7610620889870786e-06,0.004,322.197,4.76841e-07,90.0,2.919809021761115e-23,4.76841e-07,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394352.209669,-0.0007253462099470198,-7.6777938795389025,35.371,34.338,3.013,2.748,3.064,2.986,5.7,3.035,296.857,0.0,1.2859,0.011774513874727357,12.0,0.0,296.8,300.0,0.001,0.001
1124.761593,1723640188.849521,0,0,212.002,1.90689e-07,-170.934,-1.8830681495570993e-07,-3.0047265470189014e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394353.369607,0.002013873541727662,-7.774439394407523,35.368,34.34,3.121,2.916,3.064,2.987,5.699,3.035,296.79,0.0,1.2859,0.011772513568328001,13.8,0.0,296.8,300.0,0.001,0.001
1125.835716,1723640189.923644,0,0,212.002,1.46917e-07,123.864,-8.186560301314673e-08,1.2199437664209715e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394354.433718,0.002408056752756238,-7.548933192649863,35.371,34.334,3.075,2.94,3.065,2.987,5.696,3.035,296.789,0.0,1.2859,0.011772483713008607,13.3,0.0,296.8,300.0,0.0005,0.0005
1126.875651,1723640190.963579,0,0,212.002,3.67176e-07,162.126,-3.4945380237104344e-07,1.1269540800059122e-07,0.004,212.0,0.0,-135.0,-0.0,-0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394355.483655,0.0016196604119613767,-7.71000905119016,35.371,34.339,2.963,2.743,3.064,2.986,5.697,3.035,296.834,0.0,1.2858,0.01177338288442567,13.8,0.0,296.8,300.0,0.0016,0.0016
1127.965584,1723640192.053512,0,0,212.002,5.38541e-07,158.31,-5.004107302424514e-07,1.990364532923969e-07,0.004,212.0,1.14442e-05,-105.948,-3.1444636557673586e-06,-1.1003729456759566e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394356.553591,0.0031964504159986973,-7.581148364414737,35.368,34.336,3.042,2.775,3.064,2.986,5.7,3.035,296.802,0.0,1.2857,0.011771923485570514,16.3,0.0,296.8,300.0,0.0005,0.0005
1129.035518,1723640193.123446,0,0,212.002,1.55962e-06,146.136,-1.295050060228207e-06,8.69056894514345e-07,0.004,212.0,1.90736e-06,90.0,1.1679211594108476e-22,1.90736e-06,0.004,322.189,9.53682e-07,180.0,-9.53682e-07,1.167923608704446e-22,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394357.633524,0.0008312620338983834,-7.484502849034848,35.365,34.339,3.138,2.926,3.064,2.987,5.698,3.035,296.753,0.0,1.2858,0.011770964603506986,15.7,0.0,296.8,300.0,0.0,0.0
1130.135665,1723640194.223593,0,0,212.002,9.5927e-07,136.56,-6.965209745046141e-07,6.595888605602303e-07,0.004,212.0,5.72208e-06,-146.31,-4.761062088987077e-06,-3.174033287665713e-06,0.004,322.189,2.3842e-06,140.196,-1.8316350271501333e-06,1.5262774214790476e-06,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394358.723671,0.0012456420809030533,-7.645578707859249,35.362,34.342,2.971,2.909,3.064,2.986,5.696,3.035,296.838,0.0,1.2857,0.011772490736661423,11.8,0.0,296.8,300.0,0.001,0.001
1131.265603,1723640195.353531,0,0,212.002,2.18432e-06,-116.742,-9.82886668739847e-07,-1.95068902155456e-06,0.004,212.0,0.0,180.0,-0.0,0.0,0.004,322.197,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394359.8736,0.0008514574728906155,-7.484502849034848,35.361,34.34,3.006,2.745,3.063,2.986,5.699,3.035,296.817,0.0,1.2857,0.011772431026020274,13.3,0.0,296.8,300.0,0.001,0.001
1132.355537,1723640196.443465,0,0,212.002,2.15032e-06,-119.622,-1.0628509065581462e-06,-1.8692843691714022e-06,0.004,212.0,5.9128e-05,63.438,2.6440029110976204e-05,5.288709903757939e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394360.983529,0.0004572424804791808,-8.12880628007575,35.353,34.341,3.118,2.881,3.064,2.986,5.698,3.035,296.746,0.0,1.2859,0.011771199934274692,13.2,0.0,296.8,300.0,0.0005,0.0005
1133.475457,1723640197.563385,0,0,212.002,7.18868e-07,-107.742,-2.1906159204180765e-07,-6.846774571403009e-07,0.004,212.0,1.90736e-06,153.438,-1.7060400693464585e-06,8.529064728235627e-07,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394362.073461,0.0020340392366051674,-7.581148364414737,35.348,34.341,2.986,2.944,3.064,2.986,5.695,3.035,296.788,0.0,1.2858,0.011772009539706418,12.5,0.0,296.8,300.0,0.001,0.001
1134.615495,1723640198.703423,0,0,212.002,2.32133e-07,-25.728,2.0912049224196933e-07,-1.0076879186274116e-07,0.004,212.0,5.72208e-06,-33.69,4.7610620889870786e-06,-3.1740332876657105e-06,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394363.203498,0.0004572424804791808,-7.903300080501818,35.346,34.339,2.985,2.736,3.063,2.986,5.699,3.035,296.816,0.0,1.2859,0.011773289806632227,11.9,0.0,296.8,300.0,0.0016,0.0016
1135.665438,1723640199.753366,0,0,212.002,2.18432e-06,7.578,2.1652426951753528e-06,2.8805890611084247e-07,0.004,212.0,2.47956e-05,-11.31,2.4314080471068338e-05,-4.862845895811756e-06,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394364.233437,0.0004572424804791808,-7.130135957117768,35.34,34.338,3.105,2.769,3.064,2.986,5.699,3.035,296.859,0.0,1.2858,0.011773621726985541,13.7,0.0,296.8,300.0,0.001,0.001
1136.705483,1723640200.793411,0,0,212.002,2.18432e-06,-38.586,1.7074237306459775e-06,-1.3623355190359579e-06,0.004,212.0,5.72208e-06,-90.0,3.5037634782325434e-22,-5.72208e-06,0.004,322.189,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394365.343482,0.003610826563090086,-7.613363536151196,35.34,34.338,3.133,2.93,3.064,2.987,5.697,3.035,296.778,0.0,1.2859,0.011772155304495279,14.2,0.0,296.8,300.0,0.0016,0.0016
1137.815423,1723640201.903351,0,0,212.002,2.18432e-06,-179.016,-2.1839978778982247e-06,-3.75117546384229e-08,0.004,212.0,7.62945e-06,143.13,-6.103551822362636e-06,4.577680903496195e-06,0.004,322.197,0.0,180.0,-0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394366.463406,0.0012456420809030533,-7.96773042337886,35.335,34.341,2.974,2.806,3.064,2.986,5.697,3.035,296.769,0.0,1.2857,0.011770997970632715,13.0,0.0,296.8,300.0,0.0005,0.0005
1138.935455,1723640203.023383,0,0,212.002,2.18432e-06,163.452,-2.0938486597069877e-06,6.22134754408763e-07,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.197,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394367.743425,0.0008514574728906155,-8.32209730717821,35.349,34.334,3.0,2.742,3.063,2.986,5.698,3.035,296.794,0.0,1.2858,0.011772188671626322,14.4,0.0,296.8,300.0,0.001,0.001
1140.055378,1723640204.143306,0,0,212.002,2.18432e-06,145.17,-1.7929996653939976e-06,1.2475600435638412e-06,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,4.76841e-07,0.0,4.76841e-07,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394368.833366,0.0008312620338983834,-7.774439394407523,35.349,34.335,3.114,2.871,3.064,2.986,5.698,3.035,296.85,0.0,1.2856,0.01177297193365303,12.4,0.0,296.8,300.0,0.0005,0.0005
1141.125632,1723640205.21356,0,0,212.002,2.18432e-06,136.758,-1.5912042344302004e-06,1.4964367499935976e-06,0.004,212.0,0.0,90.0,0.0,0.0,0.004,322.197,2.3842e-06,-29.748,2.0700009095051818e-06,-1.183007132120395e-06,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394369.793629,0.0008312620338983834,-7.9355152519545085,35.351,34.343,3.093,2.947,3.064,2.986,5.696,3.034,296.816,0.0,1.2858,0.011772845488665962,14.4,0.0,296.8,300.0,0.0,0.0
1142.265569,1723640206.353497,0,0,212.002,2.18432e-06,134.214,-1.5232142687468041e-06,1.5655900337847517e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,2.86104e-06,-29.052,2.501062081057672e-06,-1.3893301797252765e-06,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394370.913552,0.0008312620338983834,-7.516718020856569,35.352,34.334,2.97,2.737,3.063,2.986,5.699,3.034,296.824,0.0,1.2858,0.01177329331846572,12.5,0.0,296.8,300.0,0.001,0.001
1143.435489,1723640207.523417,0,0,212.002,2.18432e-06,149.736,-1.8866242350858235e-06,1.100864595664168e-06,0.004,212.0,1.90736e-06,-153.438,-1.7060400693464585e-06,-8.529064728235627e-07,0.004,322.189,3.33787e-06,-21.804,3.0990784405797566e-06,-1.2397939167594518e-06,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394372.023496,0.0008312620338983834,-7.8066545659736395,35.363,34.335,3.099,2.834,3.063,2.986,5.699,3.035,296.801,0.0,1.2861,0.011773730612791567,11.0,0.0,296.8,300.0,0.0005,0.0005
1144.495433,1723640208.583361,0,0,212.002,2.18432e-06,122.568,-1.1758198640803513e-06,1.8408426085991341e-06,0.004,212.0,1.90736e-06,-26.562,1.706040069346459e-06,-8.529064728235619e-07,0.004,322.189,3.33787e-06,-26.562,2.9855611768462508e-06,-1.4925818557815948e-06,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394373.07343,0.0012456420809030533,-7.162351129252638,35.37,34.331,3.137,2.944,3.064,2.987,5.695,3.034,296.788,0.0,1.2859,0.011772453857689213,14.0,0.0,296.8,300.0,0.0005,0.0005
1145.595252,1723640209.68318,0,0,212.002,2.18432e-06,128.052,-1.3463632926871123e-06,1.7200464373105505e-06,0.004,212.0,7.62945e-06,-78.69,1.4962670643098372e-06,-7.481289472728723e-06,0.004,322.197,7.62945e-06,128.292,-4.727737087603384e-06,5.988072255158539e-06,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394374.17326,0.0016398557927459478,-7.645578707859249,35.376,34.332,2.976,2.793,3.063,2.985,5.697,3.034,296.769,0.0,1.286,0.01177233092461475,13.7,0.0,296.8,300.0,0.0005,0.0005
1146.705191,1723640210.793119,0,0,212.002,2.18432e-06,140.49,-1.6852324885522435e-06,1.3896925278377276e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.189,3.33787e-06,142.122,-2.6346471987380648e-06,2.0493926600536234e-06,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394375.573168,0.0004572424804791808,-7.548933192649863,35.374,34.33,3.075,2.791,3.063,2.986,5.699,3.034,296.798,0.0,1.2859,0.011772752410883148,14.1,0.0,296.8,300.0,0.001,0.001
1147.835306,1723640211.923234,0,0,212.002,2.18432e-06,144.738,-1.7835424085878238e-06,1.2610433534057204e-06,0.004,212.0,0.0,-90.0,0.0,-0.0,0.004,322.197,0.0,-90.0,0.0,-0.0,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394376.61328,0.0004572424804791808,-7.452287677184691,35.386,34.337,3.146,2.934,3.064,2.987,5.696,3.034,296.812,0.0,1.286,0.01177361470332328,12.1,0.0,296.8,300.0,0.0,0.0
1148.995235,1723640213.083163,0,0,212.002,2.18432e-06,142.194,-1.7258111899175955e-06,1.3389658693018332e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,9.53682e-07,-56.31,5.290066573427164e-07,-7.935120122664092e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394377.743218,-0.00033112955861724913,-7.387857333399049,35.383,34.335,2.986,2.865,3.063,2.986,5.696,3.034,296.81,0.0,1.286,0.011773554992685672,12.9,0.0,296.8,300.0,0.001,0.001
1150.115124,1723640214.203052,0,0,212.002,2.18432e-06,142.194,-1.7258111899175955e-06,1.3389658693018332e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394378.753128,-0.00033112955861724913,-7.033490440542088,35.381,34.329,2.973,2.737,3.063,2.985,5.698,3.034,296.809,0.0,1.286,0.011773525137366871,12.9,0.0,296.8,300.0,0.001,0.001
1151.225066,1723640215.312994,0,0,212.002,2.18432e-06,140.568,-1.6871227937495427e-06,1.3873970380575054e-06,0.004,212.0,3.81473e-06,-45.0,2.6974214513957586e-06,-2.6974214513957586e-06,0.004,322.189,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394379.853054,0.0008514574728906155,-7.548933192649863,35.384,34.338,3.132,2.843,3.064,2.986,5.697,3.034,296.796,0.0,1.2861,0.011773581336200503,14.3,0.0,296.8,300.0,0.0,0.0
1152.324998,1723640216.412926,0,0,212.002,2.18432e-06,141.888,-1.7186355861042097e-06,1.3481637825487825e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,9.53682e-07,-56.31,5.290066573427164e-07,-7.935120122664092e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394380.942983,0.0016398557927459478,-8.193236622556363,35.383,34.337,3.041,2.947,3.064,2.986,5.696,3.034,296.781,0.0,1.286,0.011772689188440388,13.5,0.0,296.8,300.0,0.0016,0.0016
1153.494932,1723640217.58286,0,0,212.002,2.18432e-06,143.73,-1.7610821139185733e-06,1.29222430345358e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.197,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394382.3729,0.0020340392366051674,-8.161021451330203,35.377,34.336,2.962,2.738,3.063,2.986,5.697,3.034,296.875,0.0,1.2861,0.011775939906339298,13.6,0.0,296.8,300.0,0.001,0.001
1154.674962,1723640218.76289,0,0,212.002,2.18432e-06,145.686,-1.8041622019747232e-06,1.2313620959594776e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394383.552945,0.0008312620338983834,-7.516718020856569,35.376,34.333,3.119,2.813,3.064,2.986,5.698,3.034,296.822,0.0,1.2863,0.011775246210399474,13.1,0.0,296.8,300.0,0.0,0.0
1155.754905,1723640219.842833,0,0,212.002,2.18432e-06,138.864,-1.6451210503964473e-06,1.4369518405091004e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394384.562873,0.0028022686019539833,-7.35564216146355,35.374,34.336,3.076,2.936,3.064,2.987,5.696,3.034,296.803,0.0,1.2863,0.01177467895937587,14.1,0.0,296.8,300.0,0.0016,0.0016
1156.895065,1723640220.982993,0,0,212.002,2.18432e-06,150.33,-1.8979355891892698e-06,1.081246670139973e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.189,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394385.733042,0.0012254465837031603,-6.679123544233187,35.37,34.338,2.959,2.746,3.063,2.986,5.696,3.034,296.828,0.0,1.2863,0.011775425342301664,9.9,0.0,296.8,300.0,0.0005,0.0005
1158.034994,1723640222.122922,0,0,212.002,2.18432e-06,150.306,-1.8974825111508913e-06,1.0820415806596843e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.189,9.53682e-07,-56.31,5.290066573427164e-07,-7.935120122664092e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394386.752979,0.0016196604119613767,-7.871084909020781,35.364,34.331,3.038,2.762,3.063,2.986,5.699,3.034,296.812,0.0,1.2863,0.011774947657229156,9.8,0.0,296.8,300.0,0.0016,0.0016
1159.184832,1723640223.27276,0,0,212.002,2.18432e-06,147.9,-1.85038535531343e-06,1.1607445452129387e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.197,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394387.842816,0.0016196604119613767,-7.387857333399049,35.362,34.337,3.124,2.928,3.064,2.987,5.697,3.034,296.807,0.0,1.2862,0.01177435406267242,12.5,0.0,296.8,300.0,0.001,0.001
1160.304988,1723640224.392916,0,0,212.002,2.18432e-06,145.236,-1.7944355615034508e-06,1.2454938289737912e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.197,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394388.962742,0.0012254465837031603,-7.9355152519545085,35.361,34.333,2.976,2.914,3.063,2.986,5.696,3.034,296.802,0.0,1.2862,0.011774204786084309,12.3,0.0,296.8,300.0,0.001,0.001
1161.394921,1723640225.482849,0,0,212.002,2.18432e-06,135.822,-1.5665467884380114e-06,1.5222302789113587e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.197,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394390.062914,0.0016196604119613767,-7.581148364414737,35.354,34.335,3.004,2.745,3.063,2.986,5.699,3.034,296.794,0.0,1.2862,0.011773965943543331,15.4,0.0,296.8,300.0,0.001,0.001
1162.624844,1723640226.712772,0,0,212.002,2.18432e-06,133.278,-1.4974362376496983e-06,1.5902636814608818e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394391.462823,0.0012254465837031603,-8.12880628007575,35.347,34.333,3.115,2.879,3.064,2.987,5.698,3.034,296.795,0.0,1.2862,0.011773995798860952,11.7,0.0,296.8,300.0,0.0005,0.0005
1163.774904,1723640227.862832,0,0,212.002,2.18432e-06,151.752,-1.924183345381053e-06,1.0338144493854681e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394392.390894,0.0008312620338983834,-8.06437593748194,35.341,34.33,3.087,2.946,3.064,2.986,5.696,3.034,296.807,0.0,1.2862,0.01177435406267242,13.6,0.0,296.8,300.0,0.0,0.0
1164.895071,1723640228.982999,0,0,212.002,2.18432e-06,143.166,-1.7482767849468752e-06,1.3094969055388479e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394393.693051,0.0008514574728906155,-7.548933192649863,35.35,34.334,2.983,2.736,3.063,2.986,5.698,3.034,296.838,0.0,1.2862,0.01177527957751871,10.8,0.0,296.8,300.0,0.0,0.0
1166.094987,1723640230.182915,0,0,212.002,2.18432e-06,148.11,-1.8546272680662566e-06,1.1539547473558457e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,9.53682e-07,-71.568,3.0153416388446327e-07,-9.047577052086916e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394394.732987,0.0008514574728906155,-7.774439394407523,35.343,34.332,3.103,2.841,3.064,2.986,5.698,3.034,296.795,0.0,1.2863,0.011774440116839615,14.3,0.0,296.8,300.0,0.001,0.001
1167.304819,1723640231.392747,0,0,212.002,2.18432e-06,137.322,-1.6058573153027347e-06,1.4807012343105186e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394395.862808,0.0012456420809030533,-7.903300080501818,35.341,34.328,3.043,2.922,3.064,2.987,5.696,3.034,296.819,0.0,1.2861,0.011774268008519394,12.9,0.0,296.8,300.0,0.001,0.001
1168.384753,1723640232.472681,0,0,212.002,2.18432e-06,134.178,-1.5222302789113585e-06,1.5665467884380116e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.189,9.53682e-07,-45.0,6.743550092955491e-07,-6.743550092955491e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394397.292716,6.305678107310086e-05,-7.32342698949959,35.349,34.335,2.962,2.74,3.063,2.986,5.698,3.034,296.778,0.0,1.286,0.011772599622483977,13.3,0.0,296.8,300.0,0.0005,0.0005
1169.544681,1723640233.632609,0,0,212.002,2.18432e-06,136.722,-1.5902636814608811e-06,1.4974362376496992e-06,0.004,212.0,0.0,-45.0,0.0,-0.0,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394398.392659,0.0012254465837031603,-7.9355152519545085,35.341,34.328,3.084,2.797,3.064,2.986,5.699,3.034,296.797,0.0,1.2862,0.011774055509496197,12.4,0.0,296.8,300.0,0.0005,0.0005
1170.694611,1723640234.782539,0,0,212.002,2.18432e-06,131.226,-1.4395342167815958e-06,1.6428618630654856e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.197,9.53682e-07,-45.0,6.743550092955491e-07,-6.743550092955491e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394399.492589,0.0004370470705907792,-7.774439394407523,35.344,34.333,3.148,2.936,3.064,2.987,5.696,3.034,296.739,0.0,1.2861,0.011771879583062386,16.3,0.0,296.8,300.0,0.0005,0.0005
1171.864538,1723640235.952466,0,0,212.002,2.18432e-06,141.324,-1.7052816734476704e-06,1.3650158521436714e-06,0.004,212.0,1.90736e-06,-63.438,8.529064728235619e-07,-1.706040069346459e-06,0.004,322.197,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394400.682515,0.0008312620338983834,-8.579818675065898,35.349,34.334,2.965,2.745,3.063,2.986,5.697,3.034,296.79,0.0,1.2861,0.011773402204291229,12.9,0.0,296.8,300.0,0.001,0.001
1173.014457,1723640237.102385,0,0,212.002,2.18432e-06,135.51,-1.558234409041393e-06,1.5307381843017509e-06,0.004,212.0,0.0,-90.0,0.0,-0.0,0.004,322.189,4.76841e-07,-63.438,2.1322706537185435e-07,-4.2651091178762e-07,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4394401.692454,0.0008312620338983834,-7.613363536151196,35.34,34.334,3.04,2.774,3.063,2.986,5.699,3.034,296.814,0.0,1.2862,0.011774563049895777,11.8,0.0,296.8,300.0,0.001,0.001
1174.134545,1723640238.222473,0,0,212.002,2.18432e-06,152.34,-1.9346913908911797e-06,1.0140133551445722e-06,0.004,212.0,1.90736e-06,-26.562,1.706040069346459e-06,-8.529064728235619e-07,0.004,322.189,9.53682e-07,-56.31,5.290066573427164e-07,-7.935120122664092e-07,0.004,322.2,0.0,180.0,-0.0,0.0,0.004,4394402.74254,0.0012254465837031603,-7.387857333399049,35.337,34.339,3.137,2.927,3.064,2.987,5.697,3.034,296.799,0.0,1.2861,0.011773670902155142,13.2,0.0,296.8,300.0,0.0005,0.0005
