time,abs_time,angle,is_rotating,Freq_272,V_272_R,V_272_theta,V_272_X,V_272_Y,Vout_272,Harm_272,Freq_363,V_363_R,V_363_theta,V_363_X,V_363_Y,Vout_363,Harm_363,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
55149.781601,1619077310.263135,185.0024,0,237.1,1.39066e-05,71.094,4.505967723296621e-06,1.3156358859373253e-05,1.45,1,313.1,7.95262e-06,75.444,1.998701261200065e-06,7.697360465307394e-06,1.0,1,39.584,48.957,3.385,3.69,3.438,3.621,5.859,3.483,2.27306,2.99999,-4068.6,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.00953814759850502,-15.773091426538599
55149.897565,1619077310.379099,185.0024,0,237.1,1.39075e-05,71.106,4.5035035996421325e-06,1.315815380583501e-05,1.45,1,313.1,7.95821e-06,75.426,2.002525972454274e-06,7.702142308068975e-06,1.0,1,39.584,48.959,3.385,3.69,3.439,3.621,5.859,3.483,2.27309,2.99958,-4068.5,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.008356339298188686,-15.772806830309499
55150.010527,1619077310.492061,185.0024,0,237.1,1.39084e-05,71.118,4.501038921763308e-06,1.3159948297192198e-05,1.45,1,313.1,7.96752e-06,75.432,2.0040611285959987e-06,7.711362651519543e-06,1.0,1,39.584,48.959,3.453,3.725,3.439,3.621,5.858,3.483,2.27312,3.00044,-4068.6,0.4,8.9,2.273,3.0,-15.9723,-15.9723,0.0067805578000843525,-15.773091426538599
55150.301435,1619077310.782969,185.0024,0,237.1,1.38963e-05,71.082,4.505383675181581e-06,1.3145671212585811e-05,1.45,1,313.1,7.99919e-06,75.438,2.01121629432991e-06,7.742225111266262e-06,1.0,1,39.585,48.954,3.453,3.725,3.439,3.621,5.858,3.483,2.27287,2.99982,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.009144212119281292,-15.772806830309499
55150.513367,1619077310.994901,185.0024,0,237.1,1.38898e-05,71.058,4.5087797551337985e-06,1.3137634838877796e-05,1.45,1,313.1,8.0085e-06,75.426,2.0151804552028726e-06,7.750814149685718e-06,1.0,1,39.585,48.954,3.453,3.725,3.439,3.621,5.858,3.483,2.27291,3.00011,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.00953814759850502,-15.772806830309499
55150.62733,1619077311.108864,185.0024,0,237.1,1.38851e-05,71.034,4.512754906059964e-06,1.3131300208579184e-05,1.45,1,313.1,8.01549e-06,75.414,2.018564049647016e-06,7.757156638715803e-06,1.0,1,39.585,48.954,3.526,3.736,3.439,3.621,5.859,3.483,2.27301,2.99994,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.010326016694307327,-15.772806830309499
55150.744293,1619077311.225827,185.0024,0,237.1,1.38824e-05,71.028,4.513252201525995e-06,1.3128274232564642e-05,1.45,1,313.1,8.02014e-06,75.39,2.022986090507814e-06,7.760810067074951e-06,1.0,1,39.585,48.954,3.526,3.736,3.439,3.621,5.859,3.483,2.27285,2.99975,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.008356339298188686,-15.772806830309499
55150.873251,1619077311.354785,185.0024,0,237.1,1.38805e-05,71.034,4.511259873790273e-06,1.3126949935195525e-05,1.45,1,313.1,8.02107e-06,75.378,2.024846236435757e-06,7.76128608309808e-06,1.0,1,39.582,48.954,3.526,3.736,3.439,3.621,5.859,3.483,2.27298,2.9996,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.007962401956319809,-15.772806830309499
55150.989216,1619077311.47075,185.0024,0,237.1,1.38814e-05,71.046,4.508802800946791e-06,1.312874568502926e-05,1.45,1,313.1,8.02014e-06,75.366,2.0262367534555678e-06,7.759961999813263e-06,1.0,1,39.582,48.955,3.565,3.658,3.439,3.621,5.858,3.483,2.27305,2.99942,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.008750276640057564,-15.772806830309499
55151.258128,1619077311.739662,185.0024,0,237.1,1.38879e-05,71.088,4.501284468316828e-06,1.3138196396206356e-05,1.45,1,313.1,8.00804e-06,75.396,2.0191225125979496e-06,7.74931280312778e-06,1.0,1,39.584,48.955,3.565,3.658,3.439,3.621,5.858,3.483,2.27282,2.9995,-4068.6,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.009144212119281292,-15.773091426538599
55151.489053,1619077311.970587,185.0024,0,237.1,1.38889e-05,71.1,4.49885662961228e-06,1.3140084940219895e-05,1.45,1,313.1,8.00291e-06,75.408,2.0162070334058883e-06,7.744770988644185e-06,1.0,1,39.584,48.951,3.565,3.658,3.439,3.621,5.858,3.483,2.27291,2.99957,-4068.5,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.009932082146406174,-15.772806830309499
55151.603016,1619077312.08455,185.0024,0,237.1,1.38889e-05,71.112,4.4961044780070486e-06,1.3141026890347838e-05,1.45,1,313.1,7.99919e-06,75.42,2.013648486793555e-06,7.741592886979658e-06,1.0,1,39.584,48.951,3.585,3.658,3.439,3.621,5.856,3.483,2.27284,2.99998,-4068.6,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.009144212119281292,-15.773091426538599
55151.717978,1619077312.199512,185.0024,0,237.1,1.3887e-05,71.118,4.494113449895534e-06,1.313969989381295e-05,1.45,1,313.1,7.99872e-06,75.42,2.0135301729656807e-06,7.741138022342503e-06,1.0,1,39.584,48.951,3.585,3.549,3.439,3.621,5.856,3.483,2.27277,3.00011,-4068.6,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009144212119281292,-15.773091426538599
55151.833943,1619077312.315477,185.0024,0,237.1,1.38842e-05,71.118,4.493207313389471e-06,1.313705057000632e-05,1.45,1,313.1,8.00058e-06,75.42,2.013998393646204e-06,7.742938124949114e-06,1.0,1,39.575,48.951,3.585,3.549,3.438,3.621,5.856,3.483,2.27286,2.99977,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009144212119281292,-15.772806830309499
55151.946916,1619077312.42845,185.0024,0,237.1,1.38814e-05,71.106,4.495051940900399e-06,1.3133460092778581e-05,1.45,1,313.1,8.00478e-06,75.426,2.014244390859568e-06,7.747213846428327e-06,1.0,1,39.575,48.951,3.498,3.549,3.438,3.621,5.856,3.483,2.27291,2.99963,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008750276640057564,-15.772806830309499
55152.272802,1619077312.754336,185.0024,0,237.1,1.38907e-05,71.022,4.5173261685819735e-06,1.3135650375091617e-05,1.45,1,313.1,8.01036e-06,75.378,2.022142594254324e-06,7.750922955242324e-06,1.0,1,39.576,48.955,3.498,3.534,3.438,3.621,5.855,3.483,2.27312,3.00048,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.772806830309499
55152.49373,1619077312.975264,185.0024,0,237.1,1.38954e-05,71.022,4.518854632445734e-06,1.314009489961255e-05,1.45,1,313.1,8.0099e-06,75.36,2.02446125603981e-06,7.749842232767949e-06,1.0,1,39.576,48.955,3.498,3.534,3.438,3.62,5.855,3.483,2.27319,3.00045,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.772806830309499
55152.608693,1619077313.090227,185.0024,0,237.1,1.38991e-05,71.04,4.515928486477808e-06,1.3145013150051173e-05,1.45,1,313.1,8.0099e-06,75.348,2.026084334788202e-06,7.749418060624027e-06,1.0,1,39.576,48.955,3.398,3.534,3.438,3.62,5.856,3.483,2.27303,3.00009,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.772806830309499
55152.723655,1619077313.205189,185.0024,0,237.1,1.39028e-05,71.07,4.510245482116771e-06,1.3150875770497006e-05,1.45,1,313.1,8.01083e-06,75.348,2.0263195759811453e-06,7.750317817025029e-06,1.0,1,39.576,48.955,3.398,3.562,3.438,3.62,5.856,3.483,2.27297,3.0002,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.010305201634764671,-15.772806830309499
55152.83862,1619077313.320154,185.0024,0,237.1,1.39038e-05,71.106,4.5023054717745304e-06,1.3154653164520498e-05,1.45,1,313.1,8.01316e-06,75.36,2.0252852043655934e-06,7.752996390207971e-06,1.0,1,39.584,48.958,3.398,3.562,3.438,3.62,5.856,3.483,2.27299,3.00049,-4068.6,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.773091426538599
55152.969576,1619077313.45111,185.0024,0,237.1,1.39056e-05,71.142,4.4946210741164765e-06,1.3159182830256142e-05,1.45,1,313.1,8.01549e-06,75.372,2.0242497996104274e-06,7.755674869982443e-06,1.0,1,39.584,48.958,3.371,3.562,3.438,3.621,5.857,3.483,2.27323,2.99986,-4068.4,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.772522234080398
55153.307468,1619077313.789002,185.0024,0,237.1,1.39159e-05,71.172,4.4910544275519386e-06,1.3171283268488538e-05,1.45,1,313.1,8.01502e-06,75.42,2.0176333972089773e-06,7.756913115077863e-06,1.0,1,39.577,48.953,3.371,3.628,3.438,3.621,5.857,3.483,2.27301,2.99979,-4068.6,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.773091426538599
55153.528398,1619077314.009932,185.0024,0,237.1,1.39168e-05,71.166,4.492724241135235e-06,1.31716647062213e-05,1.45,1,313.1,8.01176e-06,75.42,2.016812752360318e-06,7.753758096530792e-06,1.0,1,39.577,48.953,3.371,3.628,3.438,3.621,5.857,3.483,2.27303,2.99988,-4068.7,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.773376022767696
55153.643361,1619077314.124895,185.0024,0,237.1,1.39168e-05,71.154,4.495482809583705e-06,1.3170723463376543e-05,1.45,1,313.1,8.00617e-06,75.402,2.0178396888571583e-06,7.747714570050502e-06,1.0,1,39.577,48.953,3.414,3.712,3.438,3.621,5.858,3.483,2.27309,3.00009,-4068.6,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.773091426538599
55153.773318,1619077314.254852,185.0024,0,237.1,1.39168e-05,71.136,4.4996202924799615e-06,1.3169310515873736e-05,1.45,1,313.1,7.99826e-06,75.36,2.021519305575971e-06,7.738580149147751e-06,1.0,1,39.578,48.953,3.414,3.712,3.438,3.621,5.858,3.483,2.27302,2.99995,-4068.6,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.773091426538599
55153.889281,1619077314.370815,185.0024,0,237.1,1.39187e-05,71.124,4.502993057796236e-06,1.3170165648595271e-05,1.45,1,313.1,7.99081e-06,75.306,2.0269221045871304e-06,7.72946513272659e-06,1.0,1,39.578,48.953,3.414,3.712,3.439,3.621,5.858,3.483,2.27304,3.00018,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.772806830309499
55154.003245,1619077314.484779,185.0024,0,237.1,1.39205e-05,71.106,4.50771323809587e-06,1.3170453356399514e-05,1.45,1,313.1,7.98429e-06,75.252,2.032546267940094e-06,7.721246173564394e-06,1.0,1,39.578,48.945,3.496,3.712,3.439,3.621,5.858,3.483,2.27298,3.00008,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.772806830309499
55154.316145,1619077314.797679,185.0024,0,237.1,1.3914e-05,71.064,4.515257146002812e-06,1.3160997261053986e-05,1.45,1,313.1,7.9801e-06,75.234,2.033903954992012e-06,7.716555624880044e-06,1.0,1,39.582,48.951,3.496,3.735,3.439,3.621,5.858,3.483,2.27282,3.00019,-4068.6,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.773091426538599
55154.536077,1619077315.017611,185.0024,0,237.1,1.39103e-05,71.052,4.516812053160905e-06,1.3156551788611648e-05,1.45,1,313.1,7.98103e-06,75.27,2.0292915648061535e-06,7.718731476473749e-06,1.0,1,39.582,48.951,3.548,3.735,3.439,3.621,5.858,3.483,2.27296,2.9997,-4068.4,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.772522234080398
55154.665032,1619077315.146566,185.0024,0,237.1,1.39084e-05,71.046,4.517572642290284e-06,1.3154281735679467e-05,1.45,1,313.1,7.98196e-06,75.3,2.0254857633581357e-06,7.720692511946937e-06,1.0,1,39.582,48.951,3.548,3.706,3.439,3.621,5.858,3.483,2.27298,3.00031,-4068.5,0.4,8.9,2.273,3.0,-15.9729,-15.9729,0.009123368188738823,-15.772806830309499
55154.799989,1619077315.281523,185.0024,0,237.1,1.39084e-05,71.046,4.517572642290284e-06,1.3154281735679467e-05,1.45,1,313.1,7.98149e-06,75.324,2.0221324738459378e-06,7.721085602317702e-06,1.0,1,39.582,48.951,3.548,3.706,3.439,3.621,5.858,3.483,2.2731,3.00042,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008729401975870132,-15.772806830309499
55154.914951,1619077315.396485,185.0024,0,237.1,1.39122e-05,71.046,4.5188069162571464e-06,1.315787569836357e-05,1.45,1,313.1,7.98056e-06,75.336,2.020279899488046e-06,7.720609240294743e-06,1.0,1,39.581,48.951,3.548,3.706,3.438,3.621,5.858,3.483,2.27302,2.9999,-4068.5,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009517302736639977,-15.772806830309499
55155.029914,1619077315.511448,185.0024,0,237.1,1.39177e-05,71.052,4.5192149063843e-06,1.316355080971369e-05,1.45,1,313.1,7.97963e-06,75.354,2.017619151934689e-06,7.720343767906086e-06,1.0,1,39.581,48.955,3.584,3.626,3.438,3.62,5.856,3.483,2.27298,3.00004,-4068.6,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.008729401975870132,-15.773091426538599
55155.313823,1619077315.795357,185.0024,0,237.1,1.39298e-05,71.058,4.521764189049718e-06,1.3175468745309502e-05,1.45,1,313.1,7.97451e-06,75.354,2.016324579372064e-06,7.71539013470609e-06,1.0,1,39.581,48.955,3.584,3.626,3.438,3.62,5.856,3.483,2.27313,2.99943,-4068.4,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.007941527292132378,-15.772522234080398
55155.528755,1619077316.010289,185.0024,0,237.1,1.39326e-05,71.076,4.518532848714121e-06,1.3179537308080714e-05,1.45,1,313.1,7.97078e-06,75.342,2.016996570524408e-06,7.711359065877608e-06,1.0,1,39.581,48.95,3.554,3.626,3.438,3.621,5.856,3.483,2.27299,2.99984,-4068.5,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.008729401975870132,-15.772806830309499
55155.642719,1619077316.124253,185.0024,0,237.1,1.39326e-05,71.094,4.514392152043094e-06,1.3180956196633524e-05,1.45,1,313.1,7.96659e-06,75.33,2.017550465967078e-06,7.706883049935041e-06,1.0,1,39.581,48.95,3.554,3.626,3.438,3.621,5.856,3.483,2.27301,2.9998,-4068.5,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009123368188738823,-15.772806830309499
55155.774677,1619077316.256211,185.0024,0,237.1,1.39298e-05,71.118,4.507964393631081e-06,1.3180196700571444e-05,1.45,1,313.1,7.961e-06,75.318,2.017747739344185e-06,7.701052854017524e-06,1.0,1,39.581,48.95,3.554,3.538,3.438,3.621,5.856,3.483,2.27317,2.99952,-4068.5,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009517302736639977,-15.772806830309499
55155.88964,1619077316.371174,185.0024,0,237.1,1.39271e-05,71.124,4.505710634989903e-06,1.317811390464276e-05,1.45,1,313.1,7.95542e-06,75.318,2.016333465712035e-06,7.695655055383505e-06,1.0,1,39.58,48.95,3.554,3.538,3.438,3.621,5.856,3.483,2.27314,2.99993,-4068.6,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.008729401975870132,-15.773091426538599
55156.004601,1619077316.486135,185.0024,0,237.1,1.39243e-05,71.118,4.506184482637027e-06,1.3174992671665561e-05,1.45,1,313.1,7.94983e-06,75.318,2.0149166575393268e-06,7.690247583275232e-06,1.0,1,39.58,48.947,3.436,3.538,3.438,3.62,5.855,3.483,2.27311,2.99967,-4068.5,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.008729401975870132,-15.772806830309499
55156.320501,1619077316.802035,185.0024,0,237.1,1.3914e-05,71.028,4.523525552644549e-06,1.3158157643628222e-05,1.45,1,313.1,7.94051e-06,75.294,2.0157717959793875e-06,7.680388214578352e-06,1.0,1,39.577,48.947,3.436,3.538,3.438,3.62,5.855,3.483,2.27317,3.00011,-4068.5,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009123368188738823,-15.772806830309499
55156.547429,1619077317.028963,185.0024,0,237.1,1.39084e-05,71.01,4.525836828986208e-06,1.3151440664710163e-05,1.45,1,313.1,7.94051e-06,75.258,2.0205971280028028e-06,7.679120151840758e-06,1.0,1,39.577,48.947,3.385,3.538,3.438,3.621,5.855,3.483,2.27316,2.99965,-4068.6,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009123368188738823,-15.773091426538599
55156.677385,1619077317.158919,185.0024,0,237.1,1.3901e-05,71.004,4.524805303948185e-06,1.3143969642439166e-05,1.45,1,313.1,7.94051e-06,75.222,2.025421662326473e-06,7.677849057508142e-06,1.0,1,39.577,48.947,3.385,3.538,3.438,3.621,5.856,3.483,2.27297,2.99986,-4068.5,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009123368188738823,-15.772806830309499
55156.79235,1619077317.273884,185.0024,0,237.1,1.38935e-05,71.004,4.522364037868076e-06,1.3136878082672365e-05,1.45,1,313.1,7.94145e-06,75.18,2.0312897111930075e-06,7.677271013302933e-06,1.0,1,39.577,48.947,3.385,3.601,3.438,3.621,5.856,3.483,2.27303,2.99971,-4068.6,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009123368188738823,-15.773091426538599
55156.91431,1619077317.395844,185.0024,0,237.1,1.38879e-05,71.004,4.5205412258615936e-06,1.313158305137982e-05,1.45,1,313.1,7.94191e-06,75.144,2.0362310212312856e-06,7.676437824686356e-06,1.0,1,39.58,48.948,3.385,3.601,3.438,3.621,5.856,3.483,2.27315,2.99957,-4068.5,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009517302736639977,-15.772806830309499
55157.027273,1619077317.508807,185.0024,0,237.1,1.38833e-05,70.998,4.520418571902129e-06,1.3126760256240011e-05,1.45,1,313.1,7.94284e-06,75.108,2.041292875122161e-06,7.676055670953378e-06,1.0,1,39.58,48.948,3.375,3.601,3.438,3.621,5.857,3.483,2.27317,2.9998,-4068.6,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009123368188738823,-15.773091426538599
55157.302185,1619077317.783719,185.0024,0,237.1,1.3873e-05,70.956,4.526678944470193e-06,1.31137068265876e-05,1.45,1,313.1,7.9461e-06,75.084,2.0453471672532034e-06,7.678350094610774e-06,1.0,1,39.58,48.948,3.375,3.666,3.438,3.621,5.857,3.483,2.27305,2.99986,-4068.6,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009144212119281292,-15.773091426538599
55157.515118,1619077317.996652,185.0024,0,237.1,1.38712e-05,70.944,4.528837687663108e-06,1.3111057113703771e-05,1.45,1,313.1,7.9489e-06,75.09,2.0452635251684802e-06,7.681269968085706e-06,1.0,1,39.58,48.953,3.436,3.666,3.438,3.621,5.857,3.483,2.27307,2.99982,-4068.6,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009144212119281292,-15.773091426538599
55157.630081,1619077318.111615,185.0024,0,237.1,1.3873e-05,70.944,4.5294253735041166e-06,1.3112758473557618e-05,1.45,1,313.1,7.95169e-06,75.108,2.0435673061751385e-06,7.684608416909223e-06,1.0,1,39.58,48.953,3.436,3.666,3.438,3.621,5.858,3.483,2.27294,2.99931,-4068.5,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009144212119281292,-15.772806830309499
55157.744044,1619077318.225578,185.0024,0,237.1,1.38777e-05,70.938,4.532333491754622e-06,1.3116726360243982e-05,1.45,1,313.1,7.95355e-06,75.144,2.0392154077437406e-06,7.687688737411298e-06,1.0,1,39.58,48.953,3.436,3.726,3.438,3.621,5.858,3.483,2.27282,2.99911,-4068.5,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009144212119281292,-15.772806830309499
55157.877,1619077318.358534,185.0024,0,237.1,1.3887e-05,70.938,4.535370789107448e-06,1.3125516401472015e-05,1.45,1,313.1,7.95448e-06,75.192,2.033011959938014e-06,7.690293521130972e-06,1.0,1,39.578,48.953,3.436,3.726,3.438,3.621,5.858,3.483,2.27297,2.99977,-4068.5,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009144212119281292,-15.772806830309499
55157.989965,1619077318.471499,185.0024,0,237.1,1.38954e-05,70.95,4.535363390397365e-06,1.3134405965899003e-05,1.45,1,313.1,7.95495e-06,75.234,2.0274939244826136e-06,7.692236208586297e-06,1.0,1,39.578,48.941,3.527,3.726,3.438,3.621,5.858,3.483,2.27297,2.99976,-4068.5,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.009144212119281292,-15.772806830309499
55158.312861,1619077318.794395,185.0024,0,237.1,1.39112e-05,71.016,4.525370440016044e-06,1.3154562243595527e-05,1.45,1,313.1,7.961e-06,75.348,2.0137152010947553e-06,7.702108288571378e-06,1.0,1,39.583,48.946,3.527,3.739,3.439,3.621,5.858,3.483,2.27298,3.00007,-4068.5,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.008750276640057564,-15.772806830309499
55158.540788,1619077319.022322,185.0024,0,237.1,1.39122e-05,71.034,4.52156259617053e-06,1.3156928993078576e-05,1.45,1,313.1,7.96333e-06,75.348,2.0143045688147085e-06,7.704362516973886e-06,1.0,1,39.583,48.946,3.527,3.739,3.439,3.62,5.858,3.483,2.27298,3.00005,-4068.5,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.009144212119281292,-15.772806830309499
55158.670746,1619077319.15228,185.0024,0,237.1,1.39131e-05,71.064,4.514965085385348e-06,1.3160145967570089e-05,1.45,1,313.1,7.96519e-06,75.336,2.016388981801176e-06,7.705739887263963e-06,1.0,1,39.583,48.946,3.564,3.739,3.439,3.62,5.857,3.483,2.27294,3.00041,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.009144212119281292,-15.773091426538599
55158.789707,1619077319.271241,185.0024,0,237.1,1.39131e-05,71.088,4.509452180397243e-06,1.3162036037130068e-05,1.45,1,313.1,7.96613e-06,75.294,2.022275669586119e-06,7.705168933456294e-06,1.0,1,39.58,48.946,3.564,3.68,3.439,3.62,5.857,3.483,2.27308,2.9999,-4068.5,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.009144212119281292,-15.772806830309499
55158.90567,1619077319.387204,185.0024,0,237.1,1.39131e-05,71.1,4.506695431132675e-06,1.316298020590352e-05,1.45,1,313.1,7.96519e-06,75.234,2.030103813644293e-06,7.702138030568324e-06,1.0,1,39.58,48.946,3.564,3.68,3.438,3.62,5.857,3.483,2.27317,2.99966,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.009144212119281292,-15.773091426538599
55159.02863,1619077319.510164,185.0024,0,237.1,1.39149e-05,71.106,4.505899855377337e-06,1.3165155088464035e-05,1.45,1,313.1,7.96287e-06,75.138,2.0424109531286643e-06,7.696483361603536e-06,1.0,1,39.58,48.954,3.586,3.68,3.438,3.62,5.856,3.483,2.27304,3.00016,-4068.5,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.008750276640057564,-15.772806830309499
55159.305542,1619077319.788075,185.0024,0,237.1,1.39271e-05,71.094,4.512610061346725e-06,1.3175752913751544e-05,1.45,1,313.1,7.96892e-06,75.06,2.0544464520867863e-06,7.699541268277483e-06,1.0,1,39.583,48.954,3.586,3.569,3.438,3.62,5.856,3.483,2.27303,3.00007,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.009144212119281292,-15.773091426538599
55159.521472,1619077320.003006,185.0024,0,237.1,1.39298e-05,71.106,4.510724748682004e-06,1.3179252265649507e-05,1.45,1,313.1,7.97404e-06,75.06,2.0557664259144423e-06,7.704488193493644e-06,1.0,1,39.583,48.951,3.586,3.569,3.438,3.62,5.856,3.483,2.2729,3.00017,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00953814759850502,-15.773091426538599
55159.635436,1619077320.11697,185.0024,0,237.1,1.39317e-05,71.13,4.505818342647614e-06,1.3182938441525862e-05,1.45,1,313.1,7.97963e-06,75.066,2.056400180223862e-06,7.710104618983795e-06,1.0,1,39.583,48.951,3.5,3.569,3.438,3.62,5.856,3.483,2.27279,2.9999,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.008750276640057564,-15.773091426538599
55159.767394,1619077320.248928,185.0024,0,237.1,1.39308e-05,71.154,4.500005168124043e-06,1.3183972926506521e-05,1.45,1,313.1,7.98429e-06,75.072,2.056793208088814e-06,7.714822648853292e-06,1.0,1,39.586,48.951,3.5,3.536,3.438,3.62,5.855,3.483,2.27298,3.00011,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00953814759850502,-15.773091426538599
55159.890354,1619077320.371888,185.0024,0,237.1,1.39298e-05,71.166,4.496920997223902e-06,1.3183968658364097e-05,1.45,1,313.1,7.98708e-06,75.078,2.0567037381764267e-06,7.717733907033276e-06,1.0,1,39.586,48.951,3.5,3.536,3.438,3.62,5.855,3.483,2.27293,3.00005,-4068.6,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00953814759850502,-15.773091426538599
55160.006316,1619077320.48785,185.0024,0,237.1,1.39271e-05,71.166,4.496049363267025e-06,1.3181413222149823e-05,1.45,1,313.1,7.98987e-06,75.108,2.053379484435328e-06,7.721506026015916e-06,1.0,1,39.586,48.942,3.407,3.536,3.438,3.62,5.855,3.483,2.27292,2.99993,-4068.5,0.4,9.0,2.273,3.0,-15.974,-15.974,0.009144212119281292,-15.772806830309499
55160.321216,1619077320.80275,185.0024,0,237.1,1.39177e-05,71.106,4.506806546736603e-06,1.3167804222431776e-05,1.45,1,313.1,7.99453e-06,75.282,2.031104747381011e-06,7.732213358803954e-06,1.0,1,39.58,48.942,3.407,3.56,3.438,3.62,5.856,3.483,2.27306,2.99978,-4068.6,0.4,9.0,2.273,3.0,-15.974,-15.974,0.009144212119281292,-15.773091426538599
55160.474166,1619077320.9557,185.0024,0,237.1,1.39159e-05,71.07,4.5144952890488805e-06,1.3163267265202642e-05,1.45,1,313.1,7.99686e-06,75.342,2.0235960840675337e-06,7.736590253344592e-06,1.0,1,39.58,48.948,3.407,3.56,3.438,3.621,5.856,3.483,2.27295,3.00002,-4068.5,0.4,9.0,2.273,3.0,-15.974,-15.974,0.009144212119281292,-15.772806830309499
55160.590129,1619077321.071663,185.0024,0,237.1,1.39159e-05,71.052,4.518630428573204e-06,1.3161848345121302e-05,1.45,1,313.1,7.99919e-06,75.36,2.0217543583192163e-06,7.73947995479782e-06,1.0,1,39.58,48.948,3.376,3.56,3.438,3.621,5.856,3.483,2.27299,3.00015,-4068.5,0.4,9.0,2.273,3.0,-15.974,-15.974,0.009144212119281292,-15.772806830309499
55160.706094,1619077321.187628,185.0024,0,237.1,1.39177e-05,71.04,4.521971774881265e-06,1.3162604018854978e-05,1.45,1,313.1,8.00198e-06,75.348,2.0240809904353983e-06,7.7417556190155e-06,1.0,1,39.58,48.948,3.376,3.63,3.438,3.621,5.857,3.483,2.27303,3.0,-4068.5,0.4,9.0,2.273,3.0,-15.974,-15.974,0.007568434812128544,-15.772806830309499
