time,abs_time,angle,is_rotating,Freq_272,V_272_R,V_272_theta,V_272_X,V_272_Y,Vout_272,Harm_272,Freq_363,V_363_R,V_363_theta,V_363_X,V_363_Y,Vout_363,Harm_363,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
65.138737,1619022225.620271,185.0024,0,237.1,6.77913e-06,0.72,6.778594748393415e-06,8.518681795443215e-08,1.45,1,313.1,5.60473e-06,0.804,5.604178196556281e-06,7.864549664914772e-08,1.0,1,38.541,47.4,3.476,3.64,3.563,3.533,5.828,3.411,296.741,300.015,-1.0266,46.2,46.8,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014949298123766057
65.25317,1619022225.734704,185.0024,0,237.1,6.77866e-06,0.72,6.7781247855026395e-06,8.518091191568699e-08,1.45,1,313.1,5.60519e-06,0.804,5.604638151267822e-06,7.865195136301593e-08,1.0,1,38.541,47.401,3.476,3.64,3.563,3.533,5.828,3.411,296.755,300.018,-1.0266,39.2,45.7,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014953472593870506
65.385659,1619022225.867193,185.0024,0,237.1,6.77726e-06,0.72,6.7767248960407545e-06,8.51633194598503e-08,1.45,1,313.1,5.60566e-06,0.804,5.605108104994831e-06,7.865854639675085e-08,1.0,1,38.541,47.401,3.506,3.64,3.563,3.533,5.827,3.411,296.753,300.005,-1.0266,41.6,47.0,296.8,300.0,0.001,0.001,0.006309514865279198,0.0014952876240998442
65.509618,1619022225.991152,185.0024,0,237.1,6.77633e-06,0.726,6.775786015259048e-06,8.58611921645097e-08,1.45,1,313.1,5.60566e-06,0.81,5.605099837157685e-06,7.924551151255858e-08,1.0,1,38.541,47.401,3.506,3.574,3.563,3.533,5.827,3.411,296.781,299.997,-1.0266,36.6,47.0,296.8,300.0,0.001,0.001,0.00709837581962347,0.0014961225181207342
65.624581,1619022226.106115,185.0024,0,237.1,6.77494e-06,0.726,6.774396126844345e-06,8.584357982020112e-08,1.45,1,313.1,5.60566e-06,0.816,5.605091507853742e-06,7.983247575934203e-08,1.0,1,38.541,47.401,3.506,3.574,3.563,3.533,5.827,3.411,296.809,299.999,-1.0266,36.2,46.1,296.8,300.0,0.001,0.001,0.008281619288027287,0.0014969574121416246
65.736546,1619022226.21808,185.0024,0,237.1,6.774e-06,0.726,6.773456202304904e-06,8.583166931397803e-08,1.45,1,313.1,5.60566e-06,0.816,5.605091507853742e-06,7.983247575934203e-08,1.0,1,38.541,47.401,3.506,3.574,3.563,3.533,5.827,3.411,296.817,300.006,-1.0266,38.9,45.5,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014971959532904494
65.850921,1619022226.332455,185.0024,0,237.1,6.77354e-06,0.726,6.772996239232412e-06,8.58258407683795e-08,1.45,1,313.1,5.60566e-06,0.822,5.605083117083092e-06,8.041943913066445e-08,1.0,1,38.541,47.405,3.514,3.574,3.563,3.532,5.826,3.411,296.797,300.012,-1.0266,43.4,45.5,296.8,300.0,0.001,0.001,0.0074927909299731255,0.001496599600418386
65.985876,1619022226.46741,185.0024,0,237.1,6.77261e-06,0.726,6.7720663138902e-06,8.581405696966943e-08,1.45,1,313.1,5.60519e-06,0.816,5.6046215555183e-06,7.982578229887407e-08,1.0,1,38.541,47.405,3.514,3.49,3.563,3.532,5.826,3.411,296.836,300.014,-1.0266,36.0,46.0,296.8,300.0,0.001,0.001,0.00709837581962347,0.0014977624885189104
66.109838,1619022226.591372,185.0024,0,237.1,6.77261e-06,0.72,6.772075263185207e-06,8.51048873743927e-08,1.45,1,313.1,5.60519e-06,0.816,5.6046215555183e-06,7.982578229887407e-08,1.0,1,38.545,47.405,3.514,3.49,3.563,3.532,5.826,3.411,296.836,300.013,-1.0266,39.4,46.2,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014977624885189104
66.223801,1619022226.705335,185.0024,0,237.1,6.77261e-06,0.714,6.772084138216098e-06,8.439571684583643e-08,1.45,1,313.1,5.60473e-06,0.816,5.6041616021687195e-06,7.98192312524586e-08,1.0,1,38.545,47.405,3.514,3.49,3.562,3.532,5.826,3.411,296.823,300.014,-1.0267,41.9,46.0,296.8,300.0,0.001,0.001,0.0074927909299731255,0.001496930426568762
66.336774,1619022226.818308,185.0024,0,237.1,6.77354e-06,0.714,6.773014066005907e-06,8.440730588118124e-08,1.45,1,313.1,5.60473e-06,0.816,5.6041616021687195e-06,7.98192312524586e-08,1.0,1,38.545,47.404,3.514,3.49,3.562,3.532,5.826,3.411,296.828,300.016,-1.0267,39.0,45.8,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014970795147659873
66.451726,1619022226.93326,185.0024,0,237.1,6.77354e-06,0.702,6.773031595681762e-06,8.298876729146425e-08,1.45,1,313.1,5.6038e-06,0.816,5.603231696483696e-06,7.980598674557516e-08,1.0,1,38.545,47.404,3.449,3.463,3.562,3.532,5.825,3.411,296.84,300.015,-1.0267,37.8,46.1,296.8,300.0,0.001,0.001,0.00905116368085146,0.0014974373264393288
66.566691,1619022227.048225,185.0024,0,237.1,6.77447e-06,0.702,6.773961525878378e-06,8.300016156293545e-08,1.45,1,313.1,5.60333e-06,0.81,5.602770069990112e-06,7.921257301078996e-08,1.0,1,38.545,47.404,3.449,3.463,3.562,3.532,5.825,3.411,296.842,300.015,-1.0267,40.3,46.0,296.8,300.0,0.001,0.001,0.00905116368085146,0.001497496961718219
66.697648,1619022227.179182,185.0024,0,237.1,6.77494e-06,0.696,6.774440145816018e-06,8.229650269759012e-08,1.45,1,313.1,5.60333e-06,0.81,5.602770069990112e-06,7.921257301078996e-08,1.0,1,38.536,47.404,3.449,3.463,3.562,3.532,5.825,3.411,296.836,300.019,-1.0268,39.7,45.6,296.8,300.0,0.0,0.0,0.007867894135415554,0.0014968736232441882
66.810612,1619022227.292146,185.0024,0,237.1,6.77587e-06,0.696,6.77537007720074e-06,8.230779958693655e-08,1.45,1,313.1,5.60287e-06,0.804,5.602318379679179e-06,7.861939715394144e-08,1.0,1,38.536,47.402,3.449,3.463,3.562,3.532,5.825,3.411,296.841,300.018,-1.0268,38.8,46.2,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014970227114206233
66.924577,1619022227.406111,185.0024,0,237.1,6.77633e-06,0.696,6.775830043262e-06,8.231338729564554e-08,1.45,1,313.1,5.60287e-06,0.804,5.602318379679179e-06,7.861939715394144e-08,1.0,1,38.536,47.402,3.337,3.463,3.562,3.532,5.826,3.411,296.848,300.015,-1.0267,38.3,46.3,296.8,300.0,0.0,0.0,0.007867894135415554,0.0014976758675548905
67.041537,1619022227.523071,185.0024,0,237.1,6.77633e-06,0.702,6.7758213862716094e-06,8.302295010587787e-08,1.45,1,313.1,5.60287e-06,0.81,5.602310115957029e-06,7.920607013061247e-08,1.0,1,38.536,47.402,3.337,3.475,3.562,3.532,5.826,3.411,296.848,300.009,-1.0267,39.3,46.7,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014976758675548905
67.153501,1619022227.635035,185.0024,0,237.1,6.77633e-06,0.702,6.7758213862716094e-06,8.302295010587787e-08,1.45,1,313.1,5.60287e-06,0.81,5.602310115957029e-06,7.920607013061247e-08,1.0,1,38.542,47.402,3.337,3.475,3.562,3.532,5.826,3.411,296.844,300.003,-1.0268,39.9,46.8,296.8,300.0,0.0,0.0,0.008262308314442635,0.001497112164326484
67.267465,1619022227.748999,185.0024,0,237.1,6.77633e-06,0.702,6.7758213862716094e-06,8.302295010587787e-08,1.45,1,313.1,5.60287e-06,0.81,5.602310115957029e-06,7.920607013061247e-08,1.0,1,38.542,47.402,3.337,3.475,3.562,3.532,5.826,3.411,296.866,299.999,-1.0268,41.6,46.7,296.8,300.0,0.0,0.0,0.007079034578055143,0.0014977681523027982
67.397425,1619022227.878959,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60333e-06,0.816,5.602761744148255e-06,7.979929328510719e-08,1.0,1,38.542,47.402,3.314,3.475,3.562,3.532,5.826,3.411,296.833,299.998,-1.0267,42.1,46.0,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014972286029632145
67.510396,1619022227.99193,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60426e-06,0.816,5.603691649833277e-06,7.981253779199063e-08,1.0,1,38.542,47.402,3.314,3.535,3.562,3.532,5.826,3.411,296.856,300.002,-1.0268,36.0,45.8,296.8,300.0,0.0,0.0,0.007867894135415554,0.0014974699759499283
67.625368,1619022228.106902,185.0024,0,237.1,6.77587e-06,0.714,6.775343885092205e-06,8.443634077618492e-08,1.45,1,313.1,5.60473e-06,0.822,5.60415321279013e-06,8.040609724435819e-08,1.0,1,38.541,47.402,3.314,3.535,3.562,3.532,5.826,3.411,296.867,300.001,-1.0268,37.3,46.3,296.8,300.0,0.0,0.0,0.008262308314442635,0.0014977979699380862
67.738335,1619022228.219869,185.0024,0,237.1,6.77587e-06,0.714,6.775343885092205e-06,8.443634077618492e-08,1.45,1,313.1,5.60519e-06,0.834,5.604596200932604e-06,8.15865221211633e-08,1.0,1,38.541,47.402,3.314,3.535,3.562,3.532,5.826,3.411,296.868,300.007,-1.0268,38.7,45.6,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014978277875733728
67.851298,1619022228.332832,185.0024,0,237.1,6.77633e-06,0.714,6.775803849375336e-06,8.444207298721569e-08,1.45,1,313.1,5.60566e-06,0.84,5.605057575971827e-06,8.21803239274976e-08,1.0,1,38.541,47.4,3.314,3.535,3.562,3.533,5.826,3.411,296.861,300.01,-1.0268,40.1,45.9,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014976190641263635
67.966266,1619022228.4478,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60566e-06,0.846,5.605048939335278e-06,8.276728373260814e-08,1.0,1,38.541,47.4,3.311,3.596,3.562,3.533,5.828,3.411,296.863,300.011,-1.0268,38.3,46.1,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014976786993969376
68.098226,1619022228.57976,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60519e-06,0.852,5.604570293195439e-06,8.334725389118563e-08,1.0,1,38.541,47.4,3.311,3.596,3.562,3.533,5.828,3.411,296.854,300.006,-1.0268,41.0,46.7,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014974103406793539
68.211188,1619022228.692722,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60519e-06,0.858,5.604561534360942e-06,8.39341626617648e-08,1.0,1,38.538,47.4,3.311,3.596,3.562,3.533,5.828,3.411,296.839,299.998,-1.0268,41.8,47.0,296.8,300.0,0.0005,0.0005,0.005106891039758921,0.0014969630761500487
68.324152,1619022228.805686,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60566e-06,0.864,5.6050226606285765e-06,8.452815767632383e-08,1.0,1,38.538,47.403,3.311,3.596,3.562,3.533,5.828,3.411,296.829,299.991,-1.0268,41.2,47.1,296.8,300.0,0.0005,0.0005,0.007867894135415554,0.001496664899797179
68.438117,1619022228.919651,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60566e-06,0.864,5.6050226606285765e-06,8.452815767632383e-08,1.0,1,38.538,47.403,3.375,3.596,3.562,3.533,5.828,3.411,296.856,299.981,-1.0267,35.2,47.4,296.8,300.0,0.0005,0.0005,0.007867894135415554,0.0014979144086704511
68.550082,1619022229.031616,185.0024,0,237.1,6.77587e-06,0.708,6.775352690095138e-06,8.37268279620093e-08,1.45,1,313.1,5.60659e-06,0.864,5.605952554891587e-06,8.454218121443335e-08,1.0,1,38.538,47.403,3.375,3.64,3.562,3.533,5.828,3.411,296.88,299.979,-1.0268,35.3,46.7,296.8,300.0,0.0005,0.0005,0.007867894135415554,0.001498185599196817
68.664045,1619022229.145579,185.0024,0,237.1,6.77494e-06,0.708,6.7744227610968275e-06,8.371533630853828e-08,1.45,1,313.1,5.60752e-06,0.864,5.606882449154596e-06,8.455620475254287e-08,1.0,1,38.538,47.403,3.375,3.64,3.562,3.533,5.828,3.411,296.874,299.984,-1.0269,39.5,46.6,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014975622605897273
68.794004,1619022229.275538,185.0024,0,237.1,6.77354e-06,0.708,6.773022867981089e-06,8.369803704524857e-08,1.45,1,313.1,5.60845e-06,0.864,5.607812343417606e-06,8.457022829065237e-08,1.0,1,38.538,47.396,3.375,3.64,3.562,3.533,5.828,3.411,296.831,299.986,-1.0267,43.3,46.1,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.001497168967684324
68.909967,1619022229.391501,185.0024,0,237.1,6.77261e-06,0.702,6.772101665485147e-06,8.297737301999305e-08,1.45,1,313.1,5.60938e-06,0.864,5.608742237680616e-06,8.45842518287619e-08,1.0,1,38.538,47.396,3.375,3.64,3.562,3.533,5.828,3.411,296.831,299.993,-1.0268,39.6,45.7,296.8,300.0,0.0005,0.0005,0.0062901731580495834,0.0014967245350677532
69.025928,1619022229.507462,185.0024,0,237.1,6.77168e-06,0.702,6.771171735288532e-06,8.296597874852185e-08,1.45,1,313.1,5.61032e-06,0.864,5.609682130806669e-06,8.459842615760377e-08,1.0,1,38.538,47.396,3.447,3.64,3.562,3.533,5.829,3.411,296.83,299.995,-1.0268,39.8,46.2,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.001496694717432465
69.138893,1619022229.620427,185.0024,0,237.1,6.77074e-06,0.702,6.7702318058424895e-06,8.295446195800256e-08,1.45,1,313.1,5.61078e-06,0.864,5.610142078506653e-06,8.460536253129235e-08,1.0,1,38.532,47.396,3.447,3.655,3.562,3.533,5.829,3.411,296.8,299.989,-1.0268,44.7,47.0,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014958001883738554
69.252856,1619022229.73439,185.0024,0,237.1,6.77028e-06,0.702,6.769771840368894e-06,8.2948826081791e-08,1.45,1,313.1,5.61171e-06,0.864,5.611071972769663e-06,8.461938606940185e-08,1.0,1,38.532,47.396,3.447,3.655,3.563,3.533,5.829,3.411,296.768,299.995,-1.0269,45.9,45.7,296.8,300.0,0.0,0.0,0.007867894135415554,0.0014944015916900579
69.36682,1619022229.848354,185.0024,0,237.1,6.76981e-06,0.696,6.769310524306744e-06,8.223418759829202e-08,1.45,1,313.1,5.61264e-06,0.87,5.611992973471517e-06,8.52210966036294e-08,1.0,1,38.532,47.403,3.447,3.655,3.563,3.533,5.829,3.411,296.764,300.0,-1.0269,41.7,46.0,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014942823211655434
69.494778,1619022229.976312,185.0024,0,237.1,6.76935e-06,0.696,6.768850558245484e-06,8.222859988958303e-08,1.45,1,313.1,5.61311e-06,0.87,5.6124629192898e-06,8.522823298070039e-08,1.0,1,38.532,47.403,3.486,3.655,3.563,3.533,5.829,3.411,296.791,300.009,-1.027,38.7,45.5,296.8,300.0,0.0,0.0,0.0062901731580495834,0.0014946429647557772
69.610742,1619022230.092276,185.0024,0,237.1,6.76935e-06,0.69,6.768859132089936e-06,8.151976706710877e-08,1.45,1,313.1,5.61358e-06,0.876,5.612923908504745e-06,8.582315384447906e-08,1.0,1,38.532,47.403,3.486,3.608,3.563,3.533,5.828,3.411,296.816,300.007,-1.027,36.4,46.4,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014953884054300479
69.723706,1619022230.20524,185.0024,0,237.1,6.76981e-06,0.684,6.769327598927001e-06,8.081642472419078e-08,1.45,1,313.1,5.61358e-06,0.888,5.612905810640373e-06,8.699871998798014e-08,1.0,1,38.541,47.403,3.486,3.608,3.563,3.533,5.828,3.411,296.842,300.006,-1.0269,35.6,46.2,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014966080963935999
69.841667,1619022230.323201,185.0024,0,237.1,6.77074e-06,0.678,6.770265959774054e-06,8.011854669610952e-08,1.45,1,313.1,5.61358e-06,0.888,5.612905810640373e-06,8.699871998798014e-08,1.0,1,38.541,47.407,3.486,3.608,3.563,3.533,5.828,3.411,296.844,300.001,-1.0267,39.1,46.7,296.8,300.0,0.0,0.0,0.007079034578055143,0.0014975565969971097
69.95763,1619022230.439164,185.0024,0,237.1,6.77168e-06,0.672,6.771214247993869e-06,7.94205903077597e-08,1.45,1,313.1,5.61311e-06,0.888,5.612435867087239e-06,8.699143597343072e-08,1.0,1,38.541,47.407,3.486,3.608,3.563,3.533,5.828,3.411,296.829,299.996,-1.0267,41.8,46.8,296.8,300.0,0.0,0.0,0.005895756185054779,0.0014971093324054334
70.086588,1619022230.568122,185.0024,0,237.1,6.77354e-06,0.666,6.773082402115858e-06,7.87331299294423e-08,1.45,1,313.1,5.61358e-06,0.882,5.612914890348809e-06,8.641093739003059e-08,1.0,1,38.541,47.407,3.518,3.534,3.563,3.533,5.827,3.411,296.824,299.979,-1.0268,41.3,47.6,296.8,300.0,0.0,0.0,0.0074734496884047985,0.001496515811620744
70.209548,1619022230.691082,185.0024,0,237.1,6.77494e-06,0.666,6.774482307536504e-06,7.874940301292616e-08,1.45,1,313.1,5.61358e-06,0.87,5.612932865108084e-06,8.523536935777137e-08,1.0,1,38.542,47.407,3.518,3.534,3.563,3.533,5.827,3.411,296.818,299.975,-1.0268,40.8,46.9,296.8,300.0,0.0,0.0,0.0074734496884047985,0.0014963369058090207
70.323512,1619022230.805046,185.0024,0,237.1,6.77587e-06,0.666,6.77541224470879e-06,7.876021298981186e-08,1.45,1,313.1,5.61358e-06,0.864,5.612941760158726e-06,8.464758393635325e-08,1.0,1,38.542,47.406,3.518,3.534,3.563,3.533,5.827,3.411,296.831,299.978,-1.0268,37.7,46.3,296.8,300.0,0.0,0.0,0.007079034578055143,0.0014967245350677532
70.442475,1619022230.924009,185.0024,0,237.1,6.7768e-06,0.672,6.776333895843401e-06,7.948063942738374e-08,1.45,1,313.1,5.61358e-06,0.852,5.612959365601532e-06,8.347201031516893e-08,1.0,1,38.542,47.406,3.518,3.534,3.563,3.532,5.827,3.411,296.861,299.982,-1.0268,34.8,46.2,296.8,300.0,0.001,0.001,0.007079034578055143,0.0014976190641263635
70.559437,1619022231.040971,185.0024,0,237.1,6.77726e-06,0.678,6.776785503288903e-06,8.01956982223029e-08,1.45,1,313.1,5.61404e-06,0.846,5.6134280258499135e-06,8.289101400481145e-08,1.0,1,38.542,47.406,3.488,3.466,3.563,3.532,5.826,3.411,296.867,299.983,-1.0268,38.0,46.4,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014977979699380862
70.690395,1619022231.171929,185.0024,0,237.1,6.77773e-06,0.684,6.777247034566038e-06,8.091097185089236e-08,1.45,1,313.1,5.61404e-06,0.846,5.6134280258499135e-06,8.289101400481145e-08,1.0,1,38.542,47.406,3.488,3.466,3.563,3.532,5.826,3.411,296.864,299.988,-1.0268,37.0,46.1,296.8,300.0,0.001,0.001,0.007079034578055143,0.001497708517032224
70.809356,1619022231.29089,185.0024,0,237.1,6.77726e-06,0.696,6.776759974646722e-06,8.232468418499198e-08,1.45,1,313.1,5.61404e-06,0.846,5.6134280258499135e-06,8.289101400481145e-08,1.0,1,38.542,47.406,3.488,3.466,3.562,3.532,5.826,3.411,296.882,299.99,-1.0269,35.9,46.2,296.8,300.0,0.001,0.001,0.007079034578055143,0.0014978008016387583
70.922329,1619022231.403863,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.61358e-06,0.846,5.612968075993502e-06,8.288422212829432e-08,1.0,1,38.542,47.389,3.488,3.466,3.562,3.532,5.826,3.411,296.925,299.995,-1.0268,31.6,45.9,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014995273927847334
71.038283,1619022231.519817,185.0024,0,237.1,6.77726e-06,0.708,6.776742583974335e-06,8.374400365913265e-08,1.45,1,313.1,5.61264e-06,0.852,5.612019469527428e-06,8.34580328373925e-08,1.0,1,38.542,47.389,3.4,3.466,3.562,3.532,5.826,3.411,296.941,299.996,-1.0268,35.0,46.2,296.8,300.0,0.001,0.001,0.006684619002044201,0.001500004474949325
71.152245,1619022231.633779,185.0024,0,237.1,6.77633e-06,0.714,6.775803849375336e-06,8.444207298721569e-08,1.45,1,313.1,5.61218e-06,0.858,5.611550750627505e-06,8.403883347524403e-08,1.0,1,38.542,47.389,3.4,3.463,3.562,3.532,5.825,3.411,296.935,299.996,-1.0267,38.2,46.4,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0015002700021866152
71.266208,1619022231.747742,185.0024,0,237.1,6.77633e-06,0.72,6.775794969469645e-06,8.515163304275878e-08,1.45,1,313.1,5.61171e-06,0.858,5.61108080332489e-06,8.403179552355087e-08,1.0,1,38.536,47.389,3.4,3.463,3.562,3.532,5.825,3.411,296.914,299.998,-1.0268,40.9,46.2,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014991993987965755
71.394168,1619022231.875702,185.0024,0,237.1,6.77587e-06,0.726,6.775326052186557e-06,8.585536361891118e-08,1.45,1,313.1,5.61125e-06,0.858,5.610620854901053e-06,8.402490731551074e-08,1.0,1,38.536,47.402,3.4,3.463,3.562,3.532,5.825,3.411,296.919,300.0,-1.0269,35.1,46.1,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014989040539905283
71.511132,1619022231.992666,185.0024,0,237.1,6.7754e-06,0.72,6.774865042898536e-06,8.513994662566726e-08,1.45,1,313.1,5.61032e-06,0.858,5.6096909591746e-06,8.401098115577745e-08,1.0,1,38.536,47.402,3.324,3.463,3.562,3.532,5.825,3.411,296.914,300.0,-1.027,38.5,46.2,296.8,300.0,0.001,0.001,0.008262308314442635,0.001498310532873192
71.626094,1619022232.107628,185.0024,0,237.1,6.77494e-06,0.72,6.774405079218203e-06,8.513416624732092e-08,1.45,1,313.1,5.61032e-06,0.864,5.609682130806669e-06,8.459842615760377e-08,1.0,1,38.536,47.402,3.324,3.503,3.562,3.532,5.826,3.411,296.884,300.0,-1.0269,42.9,46.3,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014978604369010162
71.739057,1619022232.220591,185.0024,0,237.1,6.77447e-06,0.714,6.773943993795717e-06,8.441889491652605e-08,1.45,1,313.1,5.60985e-06,0.864,5.609212184243643e-06,8.459133899318283e-08,1.0,1,38.536,47.402,3.324,3.503,3.562,3.532,5.826,3.411,296.88,300.001,-1.027,39.1,46.1,296.8,300.0,0.0005,0.0005,0.007079034578055143,0.0014972967335561832
71.851021,1619022232.332555,185.0024,0,237.1,6.774e-06,0.714,6.773474030289039e-06,8.441303809221201e-08,1.45,1,313.1,5.60938e-06,0.87,5.608733349285124e-06,8.517159747756256e-08,1.0,1,38.536,47.405,3.324,3.503,3.562,3.532,5.826,3.411,296.877,300.004,-1.0269,39.0,46.0,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014976517134831135
71.965984,1619022232.447518,185.0024,0,237.1,6.77354e-06,0.714,6.773014066005907e-06,8.440730588118124e-08,1.45,1,313.1,5.60938e-06,0.87,5.608733349285124e-06,8.517159747756256e-08,1.0,1,38.536,47.405,3.324,3.503,3.562,3.533,5.826,3.411,296.854,300.007,-1.0268,42.4,45.8,296.8,300.0,0.0005,0.0005,0.007079034578055143,0.0014974103406793539
72.094944,1619022232.576478,185.0024,0,237.1,6.77307e-06,0.708,6.772552903863663e-06,8.369222943542989e-08,1.45,1,313.1,5.60938e-06,0.876,5.608724399382987e-06,8.575894219235212e-08,1.0,1,38.536,47.405,3.304,3.552,3.562,3.533,5.828,3.411,296.841,300.011,-1.0269,39.0,46.0,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014965782787624718
72.209905,1619022232.691439,185.0024,0,237.1,6.77307e-06,0.708,6.772552903863663e-06,8.369222943542989e-08,1.45,1,313.1,5.60892e-06,0.876,5.608264453145842e-06,8.575190948759536e-08,1.0,1,38.544,47.405,3.304,3.552,3.562,3.533,5.828,3.411,296.843,300.009,-1.0269,39.1,46.4,296.8,300.0,0.0005,0.0005,0.007079034578055143,0.00149663791402473
72.324869,1619022232.806403,185.0024,0,237.1,6.77354e-06,0.708,6.773022867981089e-06,8.369803704524857e-08,1.45,1,313.1,5.60938e-06,0.876,5.608724399382987e-06,8.575894219235212e-08,1.0,1,38.544,47.405,3.304,3.552,3.562,3.533,5.828,3.411,296.84,300.008,-1.0269,39.8,46.3,296.8,300.0,0.0005,0.0005,0.0062901731580495834,0.0014965484611313418
72.439833,1619022232.921367,185.0024,0,237.1,6.77354e-06,0.708,6.773022867981089e-06,8.369803704524857e-08,1.45,1,313.1,5.60938e-06,0.876,5.608724399382987e-06,8.575894219235212e-08,1.0,1,38.544,47.403,3.304,3.552,3.562,3.533,5.828,3.411,296.836,300.005,-1.0269,39.9,46.5,296.8,300.0,0.0005,0.0005,0.006684619002044201,0.001496429190606827
72.552796,1619022233.03433,185.0024,0,237.1,6.77354e-06,0.702,6.773031595681762e-06,8.298876729146425e-08,1.45,1,313.1,5.60938e-06,0.876,5.608724399382987e-06,8.575894219235212e-08,1.0,1,38.544,47.403,3.331,3.552,3.562,3.533,5.828,3.411,296.844,299.994,-1.027,38.1,47.4,296.8,300.0,0.0005,0.0005,0.0074734496884047985,0.0014962232989852325
72.666759,1619022233.148293,185.0024,0,237.1,6.77447e-06,0.702,6.773961525878378e-06,8.300016156293545e-08,1.45,1,313.1,5.61032e-06,0.87,5.609673240921691e-06,8.518587023170452e-08,1.0,1,38.544,47.403,3.331,3.632,3.562,3.533,5.828,3.411,296.879,299.996,-1.027,33.6,45.5,296.8,300.0,0.0005,0.0005,0.008262308314442635,0.001497266915929213
72.794719,1619022233.276253,185.0024,0,237.1,6.77494e-06,0.696,6.774440145816018e-06,8.229650269759012e-08,1.45,1,313.1,5.61032e-06,0.864,5.609682130806669e-06,8.459842615760377e-08,1.0,1,38.54,47.403,3.331,3.632,3.562,3.533,5.828,3.411,296.91,300.005,-1.0269,36.1,46.2,296.8,300.0,0.001,0.001,0.007867894135415554,0.001498635695310369
72.911681,1619022233.393215,185.0024,0,237.1,6.77633e-06,0.69,6.7758386259471e-06,8.160382358274594e-08,1.45,1,313.1,5.61032e-06,0.852,5.6096997260253855e-06,8.342353523266767e-08,1.0,1,38.54,47.399,3.331,3.632,3.562,3.533,5.828,3.411,296.896,299.999,-1.0269,40.2,46.7,296.8,300.0,0.001,0.001,0.0062901731580495834,0.0014982182484745638
73.025645,1619022233.507179,185.0024,0,237.1,6.77773e-06,0.684,6.777247034566038e-06,8.091097185089236e-08,1.45,1,313.1,5.60985e-06,0.846,5.609238482592596e-06,8.282914886870979e-08,1.0,1,38.54,47.399,3.408,3.632,3.562,3.533,5.828,3.411,296.857,300.0,-1.0269,44.9,46.2,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014970553608605352
73.139607,1619022233.621141,185.0024,0,237.1,6.77913e-06,0.684,6.778646934805261e-06,8.092768472682445e-08,1.45,1,313.1,5.60892e-06,0.84,5.608317225629079e-06,8.222811631162429e-08,1.0,1,38.54,47.399,3.408,3.632,3.562,3.533,5.828,3.411,296.853,300.0,-1.027,39.6,46.3,296.8,300.0,0.001,0.001,0.007867894135415554,0.0014964916576279705
