time,abs_time,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
22.090831,1619351262.010333,36.829,4.60868e-06,-93.462,-2.783022303624424e-07,-4.600269471560909e-06,1,13.2165,5.44362e-07,-33.012,4.564782829029397e-07,-2.965764054708057e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.494,48.902,3.434,3.718,3.462,3.642,5.88,3.522,2.27295,3.00058,-4068.8,0.4,8.9,2.273,3.0,-15.9756,-15.9756,0.009249579161405563,-15.773660618996798
22.273784,1619351262.193286,36.8309,4.60868e-06,-93.48,-2.7974743388264434e-07,-4.600181813323912e-06,1,13.217,5.45293e-07,-32.808,4.58313836270123e-07,-2.954536906731119e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.494,48.902,3.491,3.718,3.462,3.642,5.88,3.522,2.27297,2.99882,-4069.0,0.4,9.2,2.273,3.0,-15.9756,-15.9756,0.009249579161405563,-15.774229811454997
22.45336,1619351262.372862,36.8299,4.60635e-06,-93.51,-2.8201339599224357e-07,-4.597709078114982e-06,1,13.2165,5.48087e-07,-32.586,4.618093468895607e-07,-2.9518043074437933e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.23965e-06,15.624,5.046044080699694e-06,1.411159543827548e-06,5.0,1,39.494,48.902,3.491,3.74,3.462,3.642,5.881,3.522,2.27303,2.99999,-4068.9,0.4,9.0,2.273,3.0,-15.9756,-15.9756,0.008855672553181648,-15.773945215225897
22.633324,1619351262.552826,36.8299,4.60263e-06,-93.534,-2.837099511680522e-07,-4.5938776192349995e-06,1,13.2165,5.51812e-07,-32.346,4.6618874200016735e-07,-2.952364140418681e-07,1,36.83,1.64827e-05,-4.656,1.642830737335684e-05,-1.3379522175733347e-06,5.0,1,13.217,5.23965e-06,15.624,5.046044080699694e-06,1.411159543827548e-06,5.0,1,39.496,48.902,3.491,3.74,3.463,3.642,5.881,3.522,2.27307,2.99834,-4068.9,0.4,9.3,2.273,3.0,-15.9756,-15.9756,0.00964348390698433,-15.773945215225897
22.829538,1619351262.74904,36.8299,4.5975e-06,-93.576,-2.8675739208886553e-07,-4.588548403153485e-06,1,13.2165,5.56003e-07,-32.1,4.710023296542324e-07,-2.954592044077927e-07,1,36.83,1.64827e-05,-4.656,1.642830737335684e-05,-1.3379522175733347e-06,5.0,1,13.217,5.23965e-06,15.606,5.046487160525703e-06,1.4095742127143313e-06,5.0,1,39.496,48.902,3.579,3.74,3.463,3.642,5.88,3.522,2.27294,2.99939,-4069.0,0.4,9.0,2.273,3.0,-15.9756,-15.9756,0.009249579161405563,-15.774229811454997
23.021486,1619351262.940988,36.8309,4.59145e-06,-93.612,-2.892592580428279e-07,-4.582329340426822e-06,1,13.2165,5.61591e-07,-31.974,4.763911749667826e-07,-2.9738174068824116e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23965e-06,15.606,5.046487160525703e-06,1.4095742127143313e-06,5.0,1,39.495,48.902,3.579,3.747,3.463,3.642,5.88,3.522,2.27307,2.99903,-4068.9,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
23.218762,1619351263.138264,36.8299,4.584e-06,-93.66,-2.926224639987849e-07,-4.574650597976121e-06,1,13.217,5.67179e-07,-31.932,4.813514429881442e-07,-2.999880103841341e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23965e-06,15.612,5.046339522589132e-06,1.4101026718841748e-06,5.0,1,39.495,48.903,3.579,3.747,3.463,3.641,5.88,3.522,2.2731,2.99941,-4068.9,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
23.417991,1619351263.337493,36.829,4.57701e-06,-93.708,-2.9600275640258745e-07,-4.567428478728712e-06,1,13.2165,5.71836e-07,-31.98,4.850501779139183e-07,-3.028576163837987e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23965e-06,15.594,5.046782270374454e-06,1.4085172480073068e-06,5.0,1,39.495,48.903,3.601,3.671,3.463,3.641,5.879,3.522,2.27311,2.99901,-4069.0,0.4,9.2,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.774229811454997
23.610169,1619351263.529671,36.829,4.5691e-06,-93.762,-2.997883323670007e-07,-4.559254518644097e-06,1,13.217,5.76027e-07,-32.118,4.878689108004597e-07,-3.0625321321314026e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23779e-06,15.6,5.044843260747106e-06,1.4085455472204326e-06,5.0,1,39.497,48.903,3.601,3.671,3.462,3.641,5.879,3.522,2.27304,2.99967,-4068.9,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
23.787894,1619351263.707396,36.8299,4.56211e-06,-93.816,-3.036199925052385e-07,-4.551995447301229e-06,1,13.217,5.79286e-07,-32.358,4.893347480783058e-07,-3.100383429821882e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23592e-06,15.6,5.043042146747194e-06,1.408042667155882e-06,5.0,1,39.497,48.903,3.627,3.58,3.462,3.641,5.877,3.522,2.27308,2.99869,-4068.9,0.4,9.2,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
24.113897,1619351264.033399,36.8299,4.55001e-06,-93.912,-3.1042099098057144e-07,-4.539408530685319e-06,1,13.2165,5.81615e-07,-32.79,4.88941126970116e-07,-3.149802891963127e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23592e-06,15.6,5.043042146747194e-06,1.408042667155882e-06,5.0,1,39.492,48.903,3.627,3.58,3.463,3.641,5.877,3.522,2.27299,3.00021,-4068.9,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
24.310952,1619351264.230454,36.829,4.54302e-06,-93.96,-3.137410780210582e-07,-4.532173568649174e-06,1,13.217,5.80218e-07,-33.006,4.865786645000596e-07,-3.160603277498434e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.23406e-06,15.606,5.041103239228033e-06,1.4080703871059276e-06,5.0,1,39.492,48.901,3.563,3.58,3.463,3.641,5.877,3.522,2.27302,2.99993,-4069.0,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.009249579161405563,-15.774229811454997
24.510737,1619351264.430239,36.8299,4.5365e-06,-94.02,-3.1802990364212315e-07,-4.525338576326569e-06,1,13.2165,5.77889e-07,-33.12,4.839982415319133e-07,-3.1575528263992005e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.606,5.041103239228033e-06,1.4080703871059276e-06,5.0,1,39.492,48.901,3.563,3.548,3.463,3.641,5.877,3.522,2.27299,3.0013,-4068.8,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773660618996798
24.71084,1619351264.630342,36.8299,4.53045e-06,-94.068,-3.213917412152417e-07,-4.519035798837915e-06,1,13.217,5.74164e-07,-33.138,4.807798678206534e-07,-3.138710206348381e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.606,5.041103239228033e-06,1.4080703871059276e-06,5.0,1,39.504,48.903,3.563,3.548,3.462,3.641,5.877,3.522,2.27302,2.99995,-4068.9,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008067858405411243,-15.773945215225897
24.910074,1619351264.829576,36.8299,4.52533e-06,-94.11,-3.243373225940081e-07,-4.5136921594269755e-06,1,13.217,5.69507e-07,-33.06,4.773036820305923e-07,-3.1067574441697123e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.606,5.041103239228033e-06,1.4080703871059276e-06,5.0,1,39.504,48.903,3.467,3.556,3.462,3.641,5.877,3.522,2.27296,3.00124,-4068.8,0.4,9.2,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773660618996798
25.119399,1619351265.038901,36.8309,4.52067e-06,-94.152,-3.2730854790950915e-07,-4.508805425316707e-06,1,13.216,5.63454e-07,-32.838,4.7341807620697676e-07,-3.0554170785096606e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.588,5.041545348810672e-06,1.4064866083562558e-06,5.0,1,39.495,48.903,3.467,3.556,3.462,3.641,5.877,3.522,2.27309,2.99977,-4068.9,0.4,8.9,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
25.319349,1619351265.238851,36.829,4.51648e-06,-94.188,-3.298354562707441e-07,-4.504420069463623e-06,1,13.216,5.574e-07,-32.58,4.696877657382249e-07,-3.0014690189278033e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.588,5.041545348810672e-06,1.4064866083562558e-06,5.0,1,39.495,48.903,3.42,3.556,3.462,3.642,5.877,3.522,2.27301,3.00025,-4069.0,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.774229811454997
25.519291,1619351265.438793,36.8309,4.51368e-06,-94.224,-3.3245936493195353e-07,-4.501419544218139e-06,1,13.2165,5.52278e-07,-32.214,4.6726194541188955e-07,-2.9441002641536584e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.564,5.042134054232424e-06,1.4043746874497927e-06,5.0,1,39.495,48.903,3.42,3.619,3.462,3.642,5.878,3.522,2.27303,2.99987,-4068.9,0.4,8.9,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773945215225897
25.719557,1619351265.639059,36.8309,4.51042e-06,-94.254,-3.345744363707057e-07,-4.497993833135749e-06,1,13.2165,5.48553e-07,-31.71,4.666646704496822e-07,-2.883305033517777e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.564,5.042134054232424e-06,1.4043746874497927e-06,5.0,1,39.488,48.89,3.42,3.619,3.462,3.642,5.878,3.522,2.27303,3.00001,-4068.9,0.4,9.2,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773945215225897
25.914261,1619351265.833763,36.8309,4.50856e-06,-94.278,-3.363197739711476e-07,-4.4959984745589045e-06,1,13.217,5.44827e-07,-31.164,4.6620278531329925e-07,-2.8194223325908763e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.552,5.042428075190631e-06,1.4033186345692502e-06,5.0,1,39.488,48.89,3.414,3.619,3.462,3.642,5.879,3.522,2.27304,3.00025,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
26.117711,1619351266.037213,36.8299,4.50623e-06,-94.302,-3.3802824231109693e-07,-4.493533767570916e-06,1,13.217,5.41568e-07,-30.522,4.6652520559246795e-07,-2.7504568924254296e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.552,5.042428075190631e-06,1.4033186345692502e-06,5.0,1,39.492,48.89,3.414,3.664,3.462,3.642,5.879,3.522,2.27302,2.99975,-4068.9,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.008855672553181648,-15.773945215225897
26.318218,1619351266.23772,36.8319,4.50437e-06,-94.32,-3.3929980301585296e-07,-4.491572635566902e-06,1,13.2165,5.39705e-07,-29.874,4.6799054651994833e-07,-2.68823985895902e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.552,5.042428075190631e-06,1.4033186345692502e-06,5.0,1,39.492,48.889,3.414,3.664,3.462,3.642,5.879,3.522,2.27301,3.00026,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
26.517875,1619351266.437377,36.8309,4.50344e-06,-94.332,-3.401702601873344e-07,-4.4905741311868e-06,1,13.2165,5.38308e-07,-29.328,4.693130695212621e-07,-2.636678699434783e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.552,5.042428075190631e-06,1.4033186345692502e-06,5.0,1,39.492,48.889,3.462,3.733,3.462,3.642,5.88,3.522,2.27314,2.99927,-4069.0,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.774229811454997
26.710314,1619351266.629816,36.8309,4.50297e-06,-94.35,-3.4154534986150493e-07,-4.4899983958669725e-06,1,13.2165,5.37377e-07,-28.884,4.705270060531392e-07,-2.595734514615644e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.534,5.042868691900831e-06,1.401734439844582e-06,5.0,1,39.499,48.889,3.462,3.733,3.463,3.642,5.88,3.522,2.2731,2.9997,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
26.892074,1619351266.811576,36.8299,4.50204e-06,-94.356,-3.419449029290646e-07,-4.489035291124456e-06,1,13.216,5.36445e-07,-28.62,4.70899911294159e-07,-2.5695624446226884e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23592e-06,15.528,5.044807563055185e-06,1.4017042834140175e-06,5.0,1,39.499,48.903,3.547,3.733,3.463,3.642,5.88,3.522,2.27319,2.99868,-4068.9,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
27.07696,1619351266.996462,36.8299,4.50204e-06,-94.362,-3.4241499172969454e-07,-4.488999458124132e-06,1,13.2165,5.35514e-07,-28.446,4.7085948504132044e-07,-2.5508153508755297e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23406e-06,15.51,5.043455406622853e-06,1.3996219650343845e-06,5.0,1,39.499,48.903,3.547,3.75,3.463,3.642,5.88,3.522,2.27306,2.99941,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.008067858405411243,-15.773945215225897
27.256411,1619351267.175913,36.8309,4.50158e-06,-94.368,-3.428500421831545e-07,-4.488504911991854e-06,1,13.217,5.35048e-07,-28.368,4.707962656419094e-07,-2.542188792391955e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.51,5.043455406622853e-06,1.3996219650343845e-06,5.0,1,39.5,48.894,3.547,3.75,3.463,3.642,5.88,3.522,2.27303,2.99928,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
27.434309,1619351267.353811,36.829,4.50111e-06,-94.374,-3.4328423014878015e-07,-4.4880003531006055e-06,1,13.217,5.33651e-07,-28.356,4.6962011984079476e-07,-2.53456767204424e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23406e-06,15.492,5.04389486193939e-06,1.3980374477464573e-06,5.0,1,39.5,48.894,3.589,3.75,3.463,3.642,5.879,3.522,2.27303,3.00061,-4069.0,0.4,8.9,2.273,3.0,-15.9734,-15.9734,0.010825198143720627,-15.774229811454997
27.630234,1619351267.549736,36.8299,4.50111e-06,-94.38,-3.4375421056360923e-07,-4.487964379851938e-06,1,13.2165,5.3272e-07,-28.422,4.68509064360597e-07,-2.535544419093422e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23592e-06,15.486,5.045833710467006e-06,1.3980058700573345e-06,5.0,1,39.502,48.894,3.589,3.726,3.463,3.642,5.879,3.522,2.27303,3.00011,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
27.826302,1619351267.745804,36.8299,4.50018e-06,-94.374,-3.432133022367677e-07,-4.487073061759496e-06,1,13.2165,5.30858e-07,-28.446,4.66765620525449e-07,-2.528637412906258e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.23592e-06,15.468,5.046272657954976e-06,1.3964206056829821e-06,5.0,1,39.502,48.898,3.589,3.726,3.463,3.641,5.879,3.522,2.27304,2.99966,-4068.9,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
28.02994,1619351267.949442,36.8299,4.49971e-06,-94.368,-3.427076189497826e-07,-4.48664034351025e-06,1,13.217,5.28064e-07,-28.41,4.6446690121416446e-07,-2.512410909316221e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23592e-06,15.468,5.046272657954976e-06,1.3964206056829821e-06,5.0,1,39.502,48.898,3.62,3.627,3.463,3.641,5.878,3.522,2.27301,3.00054,-4068.9,0.4,9.2,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773945215225897
28.227076,1619351268.146578,36.8309,4.49925e-06,-94.362,-3.422027906326528e-07,-4.486217539596495e-06,1,13.2165,5.2527e-07,-28.338,4.623230785938705e-07,-2.4933099265732263e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23779e-06,15.462,5.048221183097761e-06,1.396390694119324e-06,5.0,1,39.499,48.898,3.62,3.627,3.463,3.641,5.878,3.522,2.27297,3.0003,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.01003738958388567,-15.773945215225897
28.42829,1619351268.347792,36.8309,4.49878e-06,-94.356,-3.416972950927174e-07,-4.485784708044549e-06,1,13.2165,5.21544e-07,-28.152,4.598448367928676e-07,-2.4607086379931475e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23779e-06,15.462,5.048221183097761e-06,1.396390694119324e-06,5.0,1,39.499,48.895,3.601,3.627,3.463,3.642,5.878,3.522,2.27316,3.00008,-4068.9,0.4,9.2,2.273,3.0,-15.9729,-15.9729,0.008461765944957733,-15.773945215225897
28.628169,1619351268.547671,36.8299,4.49878e-06,-94.35,-3.4122754294386615e-07,-4.4858204659054845e-06,1,13.2165,5.18285e-07,-27.984,4.576864231024106e-07,-2.431922682420664e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23779e-06,15.462,5.048221183097761e-06,1.396390694119324e-06,5.0,1,39.499,48.895,3.601,3.551,3.463,3.642,5.878,3.522,2.27296,3.00013,-4069.0,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.774229811454997
28.828143,1619351268.747645,36.829,4.49878e-06,-94.344,-3.407577870530353e-07,-4.485856174573893e-06,1,13.2165,5.15025e-07,-27.792,4.556148506748803e-07,-2.401371659479359e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23779e-06,15.444,5.048659623045435e-06,1.3948046797780422e-06,5.0,1,39.492,48.898,3.601,3.551,3.462,3.642,5.878,3.522,2.2729,2.99953,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
29.03788,1619351268.957382,36.8299,4.50111e-06,-94.338,-3.404642687850115e-07,-4.488215159033787e-06,1,13.2165,5.12231e-07,-27.612,4.538912325857205e-07,-2.37409659329218e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23779e-06,15.444,5.048659623045435e-06,1.3948046797780422e-06,5.0,1,39.492,48.898,3.516,3.551,3.462,3.641,5.877,3.522,2.27306,3.00077,-4068.9,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.008067858405411243,-15.773945215225897
29.236507,1619351269.156009,36.8299,4.50344e-06,-94.344,-3.411107563664196e-07,-4.490502787605318e-06,1,13.2165,5.10834e-07,-27.42,4.5344419643334273e-07,-2.3524399307297966e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23965e-06,15.462,5.050013865011423e-06,1.3968865686563066e-06,5.0,1,39.485,48.893,3.516,3.546,3.462,3.641,5.877,3.522,2.27296,2.9994,-4069.0,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.774229811454997
29.436861,1619351269.356363,36.8299,4.50577e-06,-94.338,-3.4081675150428257e-07,-4.492861809002594e-06,1,13.217,5.09903e-07,-27.252,4.53304357533637e-07,-2.3348710638923201e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23965e-06,15.462,5.050013865011423e-06,1.3968865686563066e-06,5.0,1,39.485,48.893,3.441,3.546,3.462,3.642,5.878,3.522,2.27311,2.99995,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
29.636093,1619351269.555595,36.8299,4.5067e-06,-94.332,-3.4041650640094236e-07,-4.493824817699259e-06,1,13.217,5.09903e-07,-27.114,4.5386540854076054e-07,-2.32394622009909e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23965e-06,15.462,5.050013865011423e-06,1.3968865686563066e-06,5.0,1,39.493,48.893,3.441,3.582,3.462,3.642,5.878,3.522,2.27307,2.99895,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.008855672553181648,-15.773945215225897
29.837716,1619351269.757218,36.8299,4.50577e-06,-94.308,-3.3846424795122486e-07,-4.493039644356459e-06,1,13.2165,5.09903e-07,-27.084,4.539870278598527e-07,-2.3215694679241737e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23965e-06,15.48,5.049574770952249e-06,1.3984730083425058e-06,5.0,1,39.493,48.889,3.441,3.582,3.462,3.641,5.878,3.522,2.27315,2.99967,-4069.1,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.774514407684096
30.034662,1619351269.954164,36.8309,4.50391e-06,-94.266,-3.3503222746294933e-07,-4.491431697650674e-06,1,13.217,5.09903e-07,-27.132,4.537923772208775e-07,-2.3253719656266777e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.23779e-06,15.48,5.0477822449106305e-06,1.39797657064237e-06,5.0,1,39.493,48.889,3.411,3.638,3.462,3.641,5.879,3.522,2.27316,2.99946,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
30.233067,1619351270.152569,36.8299,4.50158e-06,-94.206,-3.301577400053504e-07,-4.489456354962654e-06,1,13.217,5.09437e-07,-27.288,4.527434234039848e-07,-2.3355823585016267e-07,1,36.83,1.64827e-05,-4.68,1.6427745492006506e-05,-1.3448335732944703e-06,5.0,1,13.217,5.23779e-06,15.498,5.0473428085273655e-06,1.3995623091906596e-06,5.0,1,39.494,48.889,3.411,3.638,3.462,3.641,5.879,3.522,2.27294,3.00033,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
30.431573,1619351270.351075,36.8299,4.49832e-06,-94.122,-3.2334117056641616e-07,-4.48668399932698e-06,1,13.2165,5.09437e-07,-27.45,4.520812442295401e-07,-2.3483740244022235e-07,1,36.83,1.64827e-05,-4.68,1.6427745492006506e-05,-1.3448335732944703e-06,5.0,1,13.217,5.23965e-06,15.516,5.048695087758139e-06,1.4016454734870848e-06,5.0,1,39.494,48.896,3.411,3.638,3.462,3.642,5.879,3.522,2.27314,2.99952,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.010431294329464436,-15.773945215225897
30.629889,1619351270.549391,36.8299,4.49413e-06,-94.026,-3.155290326970834e-07,-4.483039804242792e-06,1,13.2165,5.08971e-07,-27.72,4.5055706576019103e-07,-2.36748409360162e-07,1,36.83,1.64827e-05,-4.68,1.6427745492006506e-05,-1.3448335732944703e-06,5.0,1,13.217,5.23965e-06,15.51,5.048841840046051e-06,1.401116767689406e-06,5.0,1,39.494,48.896,3.435,3.701,3.462,3.642,5.88,3.522,2.2729,2.99969,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.01003738958388567,-15.773945215225897
30.826071,1619351270.745573,36.8299,4.4904e-06,-93.924,-3.072924129883415e-07,-4.47987316036066e-06,1,13.2165,5.09437e-07,-28.008,4.497727745797443e-07,-2.392289869891159e-07,1,36.83,1.64827e-05,-4.68,1.6427745492006506e-05,-1.3448335732944703e-06,5.0,1,13.217,5.23965e-06,15.534,5.048254498710024e-06,1.403231498632355e-06,5.0,1,39.491,48.896,3.435,3.701,3.463,3.642,5.88,3.522,2.27291,2.9988,-4068.9,0.4,9.1,2.273,3.0,-15.974,-15.974,0.00964348390698433,-15.773945215225897
31.039911,1619351270.959413,36.8299,4.48574e-06,-93.822,-2.9900607778320524e-07,-4.475763478229017e-06,1,13.2165,5.09903e-07,-28.29,4.490002285629608e-07,-2.4166063841554525e-07,1,36.83,1.64827e-05,-4.686,1.6427604571289096e-05,-1.3465538754025418e-06,5.0,1,13.217,5.23965e-06,15.534,5.048254498710024e-06,1.403231498632355e-06,5.0,1,39.491,48.896,3.493,3.701,3.463,3.642,5.881,3.522,2.2731,2.99929,-4069.0,0.4,9.2,2.273,3.0,-15.974,-15.974,0.010825198143720627,-15.774229811454997
31.234902,1619351271.154404,36.8299,4.48202e-06,-93.738,-2.922014246306179e-07,-4.472484947749276e-06,1,13.2165,5.09903e-07,-28.542,4.479330101703848e-07,-2.4363310080672105e-07,1,36.83,1.64827e-05,-4.686,1.6427604571289096e-05,-1.3465538754025418e-06,5.0,1,13.217,5.23965e-06,15.552,5.047813411419164e-06,1.404817385284229e-06,5.0,1,39.495,48.896,3.493,3.74,3.463,3.642,5.881,3.522,2.27301,2.99935,-4068.9,0.4,9.1,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.773945215225897
